gse_id	split_id	split_path	pass	fail_reason	contrast_label	control_label	tissue	time_h	n_split_samples	n_scored_samples	n_controls	n_delivery	mean_coverage	control_mean_imrs_z	delivery_mean_imrs_z	delta_mean_imrs_z	control_median_imrs_z	delivery_median_imrs_z	delta_median_imrs_z	auc_imrs_z	grid_id	min_abs_log2FC	min_up_anchor_count	fdr_support	audit_role	time_group	sensitivity_scope	holdout_anchor	training_anchors	n_training_genes
GSE166655	GSE166655_design__T=Tibialis_anterior__H=672__B=NA__G=delivery_aav9_gfp__VS=delivery_untreated	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE166655_design/GSE166655_design__T=Tibialis_anterior__H=672__B=NA__G=delivery_aav9_gfp__VS=delivery_untreated.tsv	TRUE	NA	delivery_aav9_gfp__vs__delivery_untreated	delivery_untreated	Tibialis anterior	672	6	6	3	3	1	1.8494682058981897e-17	6.08215416270322	6.08215416270322	-0.3245920271569755	6.463766185486728	6.788358212643703	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE178313	GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE178313_design/GSE178313_design__T=Liver__H=48__B=NA__G=mouse_repopulated_lnp__VS=mouse_repopulated_pbs.tsv	TRUE	NA	mouse_repopulated_lnp__vs__mouse_repopulated_pbs	mouse_repopulated_pbs	Liver	48	8	8	4	4	1	-2.7755575615628914e-17	5.432532094331442	5.432532094331442	-0.4266333203990789	4.320220623760172	4.746853944159251	0.9375	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sihbv_50nm__VS=baseline_0.tsv	TRUE	NA	delivery_tlnp_sihbv_50nm__vs__baseline_0	baseline_0	cell line	72	6	6	3	3	1	-2.630390231619292e-17	1.418279173960952	1.418279173960952	-0.005361828653308777	1.0797010286074997	1.0850628572608085	0.8888888888888888	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE262515_cell_line	GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_cell_line_design/GSE262515_cell_line__T=cell_line__H=72__B=NA__G=delivery_tlnp_sinc_50nm__VS=baseline_0.tsv	TRUE	NA	delivery_tlnp_sinc_50nm__vs__baseline_0	baseline_0	cell line	72	6	6	3	3	1	-2.630390231619292e-17	-3.088331201630072	-3.088331201630072	-0.005361828653308777	-3.284167710437087	-3.278805881783778	0	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE262515_tissue	GSE262515_tissue__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_tissue__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_1mg_kg__VS=baseline_0.tsv	TRUE	NA	delivery_tlnp_sihbv_1mg_kg__vs__baseline_0	baseline_0	tissue	72	6	6	3	3	1	4.625929269271485e-18	4.608382313024732	4.608382313024732	-0.09052699315303313	4.969117671502436	5.059644664655469	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE262515_tissue	GSE262515_tissue__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_tissue__T=tissue__H=72__B=NA__G=delivery_tlnp_sihbv_2_5mg_kg__VS=baseline_0.tsv	TRUE	NA	delivery_tlnp_sihbv_2_5mg_kg__vs__baseline_0	baseline_0	tissue	72	6	6	3	3	1	4.625929269271485e-18	2.63457946714283	2.63457946714283	-0.09052699315303313	3.0005795353415192	3.0911065284945525	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE262515_tissue	GSE262515_tissue__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE262515_tissue_design/GSE262515_tissue__T=tissue__H=72__B=NA__G=delivery_tlnp_sinc_1mg_kg__VS=baseline_0.tsv	TRUE	NA	delivery_tlnp_sinc_1mg_kg__vs__baseline_0	baseline_0	tissue	72	6	6	3	3	1	4.625929269271485e-18	4.121968357866343	4.121968357866343	-0.09052699315303313	4.201890610916181	4.292417604069215	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	72	10	10	5	5	1	0.32824914007011535	0.7963511469580903	0.46810200688797493	0.35099825745980234	0.8957274906571241	0.5447292331973217	0.92	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	72	10	10	5	5	1	0.32824914007011535	0.9900311434832119	0.6617820034130966	0.35099825745980234	0.9307427134983955	0.5797444560385931	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	72	10	10	5	5	1	0.9476743934470974	1.3141926113286762	0.3665182178815788	0.8742069197789543	1.304667294390642	0.43046037461168785	0.88	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	72	10	10	5	5	1	0.9476743934470974	1.452666512034706	0.5049921185876086	0.8742069197789543	1.4520403799775206	0.5778334601985663	0.96	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	72	10	10	5	5	1	-1.2759235335172128	0.27615218730995883	1.5520757208271716	-1.2771587653208616	0.6197074217796209	1.8968661871004824	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	72	10	10	5	5	1	-1.2759235335172128	0.6056125960355887	1.8815361295528015	-1.2771587653208616	0.3347059297924756	1.6118646951133373	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	TRUE	NA	delivery_1000_g_lnps_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	42.29460890716808	42.29460890716808	-0.007925950926186004	42.71064248401956	42.718568434945745	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	TRUE	NA	delivery_250_g_alum_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	1.61903469612532	1.61903469612532	-0.007925950926186004	1.7461871814042076	1.7541131323303936	0.8125	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	TRUE	NA	delivery_5_g_gi_1_gii_4_vlp__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	5.596270967405166	5.596270967405166	-0.007925950926186004	5.193720280597892	5.201646231524078	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	TRUE	NA	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	2.7775877950148375	2.7775877950148375	-0.007925950926186004	2.694073472553625	2.701999423479811	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	TRUE	NA	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	30.904170569527	30.904170569527	-0.007925950926186004	32.36744201464598	32.37536796557217	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	TRUE	NA	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	4.163336342344337e-17	47.907896448736444	47.907896448736444	-0.007925950926186004	48.616931445813876	48.62485739674006	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	Lymph Node	6	6	6	3	3	1	-1.850371707708594e-17	18.91469493237399	18.91469493237399	-0.4168455053446925	20.377636043567772	20.794481548912465	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	Lymph Node	6	6	6	3	3	1	-1.850371707708594e-17	3.084285842724408	3.084285842724408	-0.4168455053446925	3.196648811767924	3.613494317112617	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	lymph node	6	6	6	3	3	1	1.850371707708594e-17	82.92800365350915	82.92800365350915	0.33268379203704385	83.14297109145869	82.81028729942165	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	lymph node	6	6	6	3	3	1	1.850371707708594e-17	16.766794028332797	16.766794028332797	0.33268379203704385	15.311757737738887	14.979073945701844	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_am80_lnp__vs__baseline_0	baseline_0	small intestine	336	6	6	3	3	1	3.700743415417188e-17	7.866484164512435	7.866484164512435	0.2522680864921134	7.586324201135627	7.334056114643513	0.6666666666666666	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_sm102_lnp__vs__baseline_0	baseline_0	small intestine	336	6	6	3	3	1	3.700743415417188e-17	0.2136883583886048	0.21368835838860478	0.2522680864921134	-0.6990782391758097	-0.9513463256679231	0.4444444444444444	lfc0.5_k2_fdr0.2	0.5	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	1	10	10	5	5	1	0.47632139412682123	0.606978577077586	0.13065718295076473	0.5148878440267338	0.6167437649936791	0.10185592096694529	0.7200000000000001	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	1	10	10	5	5	1	0.47632139412682123	0.704626753108818	0.22830535898199672	0.5148878440267338	0.701050034300836	0.1861621902741022	0.96	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	12	10	10	5	5	1	0.47632139412682123	3.0746586123318225	2.598337218205001	0.5148878440267338	2.986307664499336	2.4714198204726023	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	12	10	10	5	5	1	0.47632139412682123	1.9516423974716286	1.4753210033448074	0.5148878440267338	2.0062685832525413	1.4913807392258076	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.47632139412682123	2.0296809990740647	1.5533596049472436	0.5148878440267338	2.0768333063689544	1.5619454623422206	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.47632139412682123	1.1942209888303252	0.7178995947035041	0.5148878440267338	1.1397273112490014	0.6248394672222676	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.47632139412682123	2.5955712506607718	2.1192498565339504	0.5148878440267338	2.6392674112886088	2.124379567261875	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.47632139412682123	1.114512553048823	0.6381911589220017	0.5148878440267338	1.1163714003916534	0.6014835563649196	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.47632139412682123	2.4525597498630574	1.9762383557362362	0.5148878440267338	2.4905262974481146	1.975638453421381	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.47632139412682123	3.216857260807972	2.740535866681151	0.5148878440267338	3.4075052699650197	2.892617425938286	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.8535945087148193	1.152605365527394	0.29901085681257467	0.7688825328779516	1.0321711120101729	0.26328857913222126	0.8400000000000001	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.8535945087148193	1.3630944128463875	0.5094999041315682	0.7688825328779516	1.3423860961421088	0.5735035632641572	0.96	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.8535945087148193	4.157596601310048	3.3040020925952285	0.7688825328779516	4.144452669937653	3.3755701370597015	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.8535945087148193	3.52899473567744	2.6754002269626205	0.7688825328779516	3.5178256936284398	2.748943160750488	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.8535945087148193	2.7745386651961597	1.9209441564813403	0.7688825328779516	2.5972133979548957	1.828330865076944	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.8535945087148193	2.312297137669837	1.4587026289550176	0.7688825328779516	2.3167221730693996	1.547839640191448	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.8535945087148193	3.4962647454508615	2.642670236736042	0.7688825328779516	3.409332509670685	2.640449976792733	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.8535945087148193	2.4900770240562107	1.6364825153413913	0.7688825328779516	2.5225749176496404	1.7536923847716888	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.8535945087148193	4.222419204878003	3.3688246961631836	0.7688825328779516	4.2453374018061565	3.476454868928205	1	lfc0.5_k2_fdr0.2	0.5	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	937
