gse_id	split_id	split_path	manuscript_role	manuscript_interpretation_group	manuscript_interpretation_label	contrast_label	control_label	tissue	time_h	score_id	score_label	delta_score	cohens_d	auc_secondary	n_controls	n_delivery	pass
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	2.339140519710911	6.9300086206200735	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	GENERIC_INNATE	Generic innate immune genes	1.2774433540840011	7.45316863064213	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	ISG	Interferon-stimulated genes	0.8900697350834623	2.1589178631027726	0.96	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.7697744363451826	2.988335834361053	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	GENERIC_INNATE	Generic innate immune genes	0.7143737808293086	5.726738090972837	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	ISG	Interferon-stimulated genes	3.6204815970690816	17.75298670709247	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	2.022028735071841	7.395785933365458	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	GENERIC_INNATE	Generic innate immune genes	1.2899356881063375	9.767170795802649	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	ISG	Interferon-stimulated genes	4.465315071507177	15.269674368043166	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	3.7608552128179773	8.094191158945979	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	GENERIC_INNATE	Generic innate immune genes	1.4920617984651239	6.257929682225878	1	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	Blood	72	ISG	Interferon-stimulated genes	-0.11618591030346248	-0.4105294106942826	0.44	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	Blood	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.22655116887837867	0.6618563956641773	0.7200000000000001	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	Blood	72	GENERIC_INNATE	Generic innate immune genes	-0.08006029225706823	-0.407106781547611	0.4	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	Blood	72	ISG	Interferon-stimulated genes	0.21464353496710054	1.1058100138749278	0.8	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	Blood	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.4764663126488036	1.7439398871860576	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	Blood	72	GENERIC_INNATE	Generic innate immune genes	0.25073862824884785	2.6440445073598196	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	ISG	Interferon-stimulated genes	0.21610624928203886	0.3174863582381338	0.7200000000000001	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	2.3824536165574566	4.33021650355392	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	GENERIC_INNATE	Generic innate immune genes	0.3013559782921329	1.7682675865422752	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	ISG	Interferon-stimulated genes	-0.13471121504067826	-0.259453690681725	0.6000000000000001	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.0777585373145016	4.097576438266681	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	GENERIC_INNATE	Generic innate immune genes	0.29963127041816984	1.9582149436955545	0.92	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	ISG	Interferon-stimulated genes	5.192069180974002	10.147129465180141	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	7.819730875160726	18.393067620273584	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	GENERIC_INNATE	Generic innate immune genes	1.6532872243548422	12.670271264208676	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	ISG	Interferon-stimulated genes	4.775935084475342	8.974013305376628	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	5.195892172829959	8.787252401230147	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	GENERIC_INNATE	Generic innate immune genes	1.2177149952081843	7.587099299907507	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	ISG	Interferon-stimulated genes	4.00331386549238	6.95406471678202	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	3.6139587733151313	4.535592641378045	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	GENERIC_INNATE	Generic innate immune genes	0.8074427291662487	4.914713252090017	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	ISG	Interferon-stimulated genes	3.532600264317266	7.013478594074882	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	2.0124039321451006	10.891725360990801	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	GENERIC_INNATE	Generic innate immune genes	0.5388402338172755	4.617245468221233	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	ISG	Interferon-stimulated genes	4.43296241957709	7.231040170556526	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	6.517889530259669	7.043008288344244	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	GENERIC_INNATE	Generic innate immune genes	1.5269902040914298	5.577526945369157	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	ISG	Interferon-stimulated genes	3.063023593385321	4.631072655214377	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.529191680506763	6.107824481110287	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	GENERIC_INNATE	Generic innate immune genes	0.9415725900905154	4.515389554955133	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	ISG	Interferon-stimulated genes	5.369708612183541	10.734473083017045	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	7.619391463187281	32.93534418744806	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	GENERIC_INNATE	Generic innate immune genes	1.79130043925999	15.297732192346816	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	6	ISG	Interferon-stimulated genes	5.1204589494235595	9.582372707307982	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	6	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	6.069467297314217	9.4961511054198	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	dLN	6	GENERIC_INNATE	Generic innate immune genes	1.4868394437948835	7.010717330799717	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	dLN	72	ISG	Interferon-stimulated genes	0.32047031536763476	0.6288946013876309	0.8	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	dLN	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.43987456535722935	2.0180093970280413	0.96	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad26__vs__baseline_0	baseline_0	dLN	72	GENERIC_INNATE	Generic innate immune genes	-0.1918328997106996	-1.8419652442966692	0.04000000000000001	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	dLN	72	ISG	Interferon-stimulated genes	0.34585121227886045	0.6539794472169618	0.8	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	dLN	72	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	0.6301490858748588	3.5288859716612655	1	5	5	TRUE
GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	extended_validation	extended_validation	Extended validation	delivery_ad5__vs__baseline_0	baseline_0	dLN	72	GENERIC_INNATE	Generic innate immune genes	-0.09188944894294782	-0.9549294807530202	0.24000000000000002	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	1	ISG	Interferon-stimulated genes	-0.1843385356595444	-0.556107156643137	0.4	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	1	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	3.882393557986337	10.24695599648537	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	1	GENERIC_INNATE	Generic innate immune genes	0.3625490018566382	3.0184467828886175	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	1	ISG	Interferon-stimulated genes	-0.3427698260302672	-1.0091932256652068	0.24	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	1	CHEMOKINE_INFLAMMATORY	Chemokine/inflammatory genes	4.303212498701978	13.822457389071458	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad5__vs__baseline_0	baseline_0	Muscle	1	GENERIC_INNATE	Generic innate immune genes	0.5334790654055728	3.137600089608256	1	5	5	TRUE
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	strict_anchor	Locked anchor (production)	delivery_ad26__vs__baseline_0	baseline_0	Muscle	12	ISG	Interferon-stimulated genes	4.372935920960205	10.693605962628954	1	5	5	TRUE
