removed_gene_id	removed_gene_symbol	removal_rank	removal_selection_reason	removed_gene_beta_meta	gene_present_in_dataset	gse_id	split_id	split_path	audit_role	time_group	tissue	time_h	n_controls	n_delivery	original_delta_mean_imrs_z	leave_one_gene_out_delta_mean_imrs_z	absolute_change_delta	percent_change_delta	absolute_percent_change_delta	direction_preserved	original_auc_imrs_z	auc_imrs_z
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	12	5	5	4.379052454232406	4.334252180605917	0.04480027362648897	-1.0230586204371446	1.0230586204371446	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	12	5	5	4.561337243094393	4.5127170388895586	0.04862020420483404	-1.065919961924374	1.065919961924374	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	24	5	5	3.564906975120775	3.5113861060452534	0.05352086907552156	-1.501325825583663	1.501325825583663	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	24	5	5	3.5245362334746155	3.468490766310696	0.05604546716391967	-1.5901515391336472	1.5901515391336472	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	3	5	5	3.166868738099831	3.156311879125404	0.01055685897442693	-0.33335322198296113	0.33335322198296113	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	3	5	5	1.8285090170879783	1.8156621994612379	0.012846817626740448	-0.7025843190644941	0.7025843190644941	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	6	5	5	4.409334481944208	4.389203662685696	0.020130819258512567	-0.45655006080727817	0.45655006080727817	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	6	5	5	4.115105313956205	4.088784747013756	0.026320566942448664	-0.6396085867640757	0.6396085867640757	TRUE	1	1
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	external	extended_transfer	Muscle	72	5	5	1.0550234100660878	1.0164978410133085	0.03852556905277926	-3.6516316780464595	3.6516316780464595	TRUE	0.96	0.96
ENSMUSG00000085295	4930430E12Rik	6	top_abs_beta_meta	4.495088843307157	TRUE	GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	external	extended_transfer	Muscle	72	5	5	1.441223145245387	1.391657747396021	0.04956539784936598	-3.4391203064482303	3.4391203064482303	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	1	5	5	0.0779068941903649	0.07613587678479594	0.0017710174055689532	-2.2732486309125424	2.2732486309125424	TRUE	0.68	0.7200000000000001
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	1	5	5	0.22131834935303651	0.22087677653081228	4.4157282222423433e-4	-0.19951930037208906	0.19951930037208906	TRUE	0.88	0.92
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	12	5	5	4.557142380026869	4.550028512410958	0.00711386761591104	-0.15610369443557073	0.15610369443557073	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	12	5	5	2.7728375923214097	2.7898593615506133	0.01702176922920362	0.6138754493353884	0.6138754493353884	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	24	5	5	2.7381119047981937	2.7476924037216204	0.009580498923426717	0.34989435262445295	0.34989435262445295	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	24	5	5	1.4094733289679715	1.4309521182539258	0.02147878928595426	1.5238876000357675	1.5238876000357675	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	3	5	5	3.6646891330381473	3.655045350948927	0.009643782089220121	-0.2631541650362335	0.2631541650362335	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	3	5	5	0.9366653756632484	0.9431696442174927	0.006504268554244352	0.6944068525687426	0.6944068525687426	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	6	5	5	3.515367759659114	3.5174538589285884	0.0020860992694742286	0.05934227688532132	0.05934227688532132	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	6	5	5	4.749455631909948	4.744203946989267	0.0052516849206805105	-0.1105744600580382	0.1105744600580382	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	external	extended_transfer	Blood	72	5	5	0.08713996296972348	0.07923775925976828	0.007902203709955202	-9.068403796201748	9.068403796201748	TRUE	0.7200000000000001	0.64
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	external	extended_transfer	Blood	72	5	5	0.26635130536495155	0.26758795919131273	0.0012366538263611782	0.4642942615455663	0.4642942615455663	TRUE	0.96	0.96
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	dLN	1	5	5	0.36951077174650715	0.34774851109037763	0.021762260656129517	-5.889479365721692	5.889479365721692	TRUE	0.8400000000000001	0.8400000000000001
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	dLN	1	5	5	0.3592382013315616	0.35431571054692246	0.004922490784639133	-1.3702581647478753	1.3702581647478753	TRUE	0.8	0.8
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	dLN	12	5	5	5.521888634175941	5.455659040248068	0.06622959392787298	-1.1994011164579879	1.1994011164579879	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	dLN	12	5	5	5.006224300092883	4.966440148874421	0.03978415121846268	-0.7946937419029456	0.7946937419029456	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	dLN	24	5	5	3.75024700596753	3.7087695302561565	0.04147747571137339	-1.105993169126538	1.105993169126538	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	dLN	24	5	5	3.164769842555989	3.1273892672097645	0.03738057534622463	-1.1811467249079526	1.1811467249079526	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	dLN	3	5	5	4.35817929066291	4.307692497060075	0.050486793602835256	-1.1584377382316424	1.1584377382316424	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	dLN	3	5	5	2.7627049595948865	2.727242705977936	0.035462253616950434	-1.2836062531320933	1.2836062531320933	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	dLN	6	5	5	5.703930536988686	5.6456287860381975	0.05830175095048862	-1.0221329059394235	1.0221329059394235	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	dLN	6	5	5	5.288429542245774	5.23724085626017	0.05118868598560411	-0.967937373027124	0.967937373027124	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	external	extended_transfer	dLN	72	5	5	0.3932971804473866	0.37829544766538026	0.015001732782006338	-3.8143504524851783	3.8143504524851783	TRUE	0.8	0.8
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	external	extended_transfer	dLN	72	5	5	0.4507210263939263	0.4423877431673352	0.008333283226591104	-1.8488782946877402	1.8488782946877402	TRUE	0.8	0.8
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	1	5	5	0.5752137463208833	0.5743322714473889	8.814748734944367e-4	-0.1532430125553198	0.1532430125553198	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	1	5	5	0.5210164970803043	0.5224852686830993	0.001468771602795016	0.2819050089633984	0.2819050089633984	TRUE	0.96	0.96
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	12	5	5	4.379052454232406	4.335584222321159	0.04346823191124738	-0.9926401285564601	0.9926401285564601	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	12	5	5	4.561337243094393	4.517020777276019	0.04431646581837345	-0.9715674035167227	0.9715674035167227	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	24	5	5	3.564906975120775	3.530461008328156	0.03444596679261913	-0.9662514907966747	0.9662514907966747	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	24	5	5	3.5245362334746155	3.4854485638416772	0.039087669632938304	-1.109015968163399	1.109015968163399	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	3	5	5	3.166868738099831	3.15356960153888	0.013299136560950942	-0.41994593590041324	0.41994593590041324	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	3	5	5	1.8285090170879783	1.8302027003534984	0.0016936832655201073	0.09262646504294576	0.09262646504294576	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Muscle	6	5	5	4.409334481944208	4.3850801094568554	0.02425437248735296	-0.550068782186342	0.550068782186342	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Muscle	6	5	5	4.115105313956205	4.097279385376009	0.01782592858019605	-0.4331828038456311	0.4331828038456311	TRUE	1	1
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	external	extended_transfer	Muscle	72	5	5	1.0550234100660878	1.030119040760372	0.024904369305715823	-2.360551345884902	2.360551345884902	TRUE	0.96	0.96
ENSMUSG00000052485	Tmem171	7	top_abs_beta_meta	4.404983306498316	TRUE	GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	external	extended_transfer	Muscle	72	5	5	1.441223145245387	1.4098211860694927	0.03140195917589428	-2.1788408879977905	2.1788408879977905	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	1	5	5	0.0779068941903649	0.07372269907904205	0.0041841951113228415	-5.370763595194532	5.370763595194532	TRUE	0.68	0.68
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	1	5	5	0.22131834935303651	0.21320664970757475	0.008111699645461767	-3.6651726660595907	3.6651726660595907	TRUE	0.88	0.88
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	12	5	5	4.557142380026869	4.531151630352946	0.02599074967392312	-0.5703299898602219	0.5703299898602219	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	12	5	5	2.7728375923214097	2.7597720287952594	0.013065563526150292	-0.4711982974528216	0.4711982974528216	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	24	5	5	2.7381119047981937	2.716659640521488	0.02145226427670588	-0.7834692307174702	0.7834692307174702	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	24	5	5	1.4094733289679715	1.4093867615037565	8.656746421498163e-5	-0.0061418305998288784	0.0061418305998288784	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	3	5	5	3.6646891330381473	3.6568502239853555	0.00783890905279172	-0.21390379287896127	0.21390379287896127	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	anchor	acute_main	Blood	3	5	5	0.9366653756632484	0.9257003600191656	0.01096501564408281	-1.1706438530749077	1.1706438530749077	TRUE	1	1
ENSMUSG00000040026	Saa3	8	top_abs_beta_meta	4.397792528205895	TRUE	GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	anchor	acute_main	Blood	6	5	5	3.515367759659114	3.5067612254526206	0.008606534206493599	-0.24482599815753492	0.24482599815753492	TRUE	1	1
