gene_id	datasets_used	k_datasets_used	beta_meta	se_meta	sum_w	k	Q	df	I2	phase	is_core	heterogeneity_flag
ENSMUSG00000035385.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	4.6635139717927325	0.05043749080032317	393.0909581244275	5	838.6100814029589	4	0.995230202821664	anchor	TRUE	TRUE
ENSMUSG00000020641.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.6619911805978065	0.04879893262918288	419.93237122953377	5	647.4331515545838	4	0.9938217559752766	anchor	TRUE	TRUE
ENSMUSG00000020638.9	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.850390177913352	0.034998274096391786	816.4070451907653	5	428.8326945951453	4	0.9906723529935694	anchor	TRUE	TRUE
ENSMUSG00000079339.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.033458501069105	0.03795552510781951	694.1446673634732	5	428.32682949447275	4	0.9906613368004032	anchor	TRUE	TRUE
ENSMUSG00000057596.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.9279351803770362	0.029023563899603557	1187.1306564042084	5	399.69302558809585	4	0.9899923197455984	anchor	TRUE	TRUE
ENSMUSG00000035373.3	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	4.080173963641654	0.06764861513827454	218.51546522826058	5	356.72784156383034	4	0.9887869699699785	anchor	TRUE	TRUE
ENSMUSG00000029417.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.8531168507334312	0.04396151873766016	517.4335979373348	5	338.30607933094484	4	0.9881763874657215	anchor	TRUE	TRUE
ENSMUSG00000000386.19	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.2710294248798157	0.044214767649896236	511.5231645986392	5	337.0881109633191	4	0.9881336663326128	anchor	TRUE	TRUE
ENSMUSG00000026628.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.126999145712514	0.04274969132519208	547.1848109616459	5	291.345662522602	4	0.9862706039095753	anchor	TRUE	TRUE
ENSMUSG00000078922.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.7653605185600054	0.04287895561349954	543.890661676367	5	286.7055709597594	4	0.9860484050358358	anchor	TRUE	TRUE
ENSMUSG00000030142.11	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.539322445077997	0.05410320460033649	341.62844223303665	5	271.4364374477384	4	0.9852635849570854	anchor	TRUE	TRUE
ENSMUSG00000016496.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4890074635412431	0.026885354014451832	1383.465970365404	5	267.5192697223397	4	0.9850478060733657	anchor	TRUE	TRUE
ENSMUSG00000034855.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	4.612796832918611	0.06470744406239186	238.83144643010644	5	267.279208574519	4	0.9850343765183487	anchor	TRUE	TRUE
ENSMUSG00000062488.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.3955920479381256	0.04507168819329391	492.2575089191008	5	265.00201240372957	4	0.984905775002546	anchor	TRUE	TRUE
ENSMUSG00000020407.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.012750309377904	0.0501178616443619	398.1208606511274	5	261.4133231046588	4	0.9846985610660763	anchor	TRUE	TRUE
ENSMUSG00000062991.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.41944274876965	0.07665961298259215	170.1636353672344	5	257.77335669901936	4	0.9844824924840061	anchor	TRUE	TRUE
ENSMUSG00000039232.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.119022045635808	0.03080857293437594	1053.5540861509485	5	248.8105047468925	4	0.983923508358021	anchor	TRUE	TRUE
ENSMUSG00000022126.7	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	6.353446492462103	0.101173962155582	97.69278349231635	5	246.59606398975313	4	0.9837791409348439	anchor	TRUE	TRUE
ENSMUSG00000054855.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6754839352107995	0.04935497330496566	410.523627043713	5	238.62355321050237	4	0.983237195380829	anchor	TRUE	TRUE
ENSMUSG00000039304.12	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3626039369906295	0.029765266132694455	1128.705029063422	5	238.15094955788143	4	0.9832039300812118	anchor	TRUE	TRUE
ENSMUSG00000048852.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.795057154203311	0.04016145439990799	619.9849343041903	5	236.61096932360286	4	0.9830946130205427	anchor	TRUE	TRUE
ENSMUSG00000053846.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.6391771882206103	0.059517934744119226	282.29572033569553	5	233.08512133314812	4	0.9828388874539837	anchor	TRUE	TRUE
ENSMUSG00000105096.2	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.775453263034024	0.061407036700838934	265.1940155598465	5	231.84854066596222	4	0.9827473574407223	anchor	TRUE	TRUE
ENSMUSG00000054676.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.790267900979153	0.021404381888401477	2182.702863714146	5	230.03565112769	4	0.9826113909718296	anchor	TRUE	TRUE
ENSMUSG00000056071.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.0899885333679475	0.06907507774042593	209.5835707288639	5	228.97580452144896	4	0.9825309053576213	anchor	TRUE	TRUE
ENSMUSG00000112023.2	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.9648185978072141	0.03526183132015195	804.2485245096565	5	226.9819285002804	4	0.9823774516921727	anchor	TRUE	TRUE
ENSMUSG00000053113.4	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6288354295562748	0.03807317989407934	689.8611662678602	5	224.7068195744077	4	0.9821990271253184	anchor	TRUE	TRUE
ENSMUSG00000028341.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.359889891332158	0.0399346561490517	627.0470099570936	5	223.43396479336928	4	0.9820976188481497	anchor	TRUE	TRUE
ENSMUSG00000069793.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.2607032111499006	0.04044882370371186	611.2068420906131	5	213.9520572444164	4	0.9813042227706629	anchor	TRUE	TRUE
ENSMUSG00000069874.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.8917423744059843	0.02645636155130131	1428.6957934110458	5	212.12598528526695	4	0.9811432814578525	anchor	TRUE	TRUE
ENSMUSG00000031639.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.5387638901661829	0.03210462986613503	970.2075845705765	5	210.8748065500599	4	0.98103139931488	anchor	TRUE	TRUE
ENSMUSG00000022584.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.892610490721934	0.033009396518546036	917.7509248584978	5	209.27572420171288	4	0.9808864596442894	anchor	TRUE	TRUE
ENSMUSG00000075602.11	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3204349042317873	0.023104917513854007	1873.2302189596971	5	208.20286452445555	4	0.9807879684598184	anchor	TRUE	TRUE
ENSMUSG00000060519.12	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.718807175778818	0.026008709646789047	1478.2993545376744	5	207.92142097556118	4	0.9807619629510412	anchor	TRUE	TRUE
ENSMUSG00000116380.3	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.1987832841597744	0.03287595778295672	925.216079463684	5	201.8315652994846	4	0.9801814944353988	anchor	TRUE	TRUE
ENSMUSG00000045932.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.8526706581733317	0.041013913975775126	594.4804371353111	5	199.8832936309109	4	0.9799883225489265	anchor	TRUE	TRUE
ENSMUSG00000073489.7	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.6504232526500133	0.043360354643722065	531.880843389287	5	197.3326949644197	4	0.9797296641556472	anchor	TRUE	TRUE
ENSMUSG00000078920.4	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.8962148515119182	0.027186769174938084	1352.9595116233847	5	196.44996276269836	4	0.9796385810221212	anchor	TRUE	TRUE
ENSMUSG00000054203.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.3415984756838384	0.04528784044953243	487.56977604537695	5	191.1943398854325	4	0.979078878577698	anchor	TRUE	TRUE
ENSMUSG00000070031.12	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.5163071974810554	0.025777819454768577	1504.900008960781	5	190.30685480302049	4	0.9789813141300651	anchor	TRUE	TRUE
ENSMUSG00000047798.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4448143610700546	0.04621173546629363	468.26903762137175	5	186.71000623825597	4	0.9785764026224941	anchor	TRUE	TRUE
ENSMUSG00000073491.12	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.2862447339914302	0.039110832234630105	653.7412442811795	5	185.72026554569223	4	0.9784622319581172	anchor	TRUE	TRUE
ENSMUSG00000053338.10	GSE167521;GSE264344;GSE279372;GSE279744	4	2.7714605011600715	0.0813625964956829	151.06032014018365	4	138.9037354245876	3	0.9784023086864447	anchor	TRUE	TRUE
ENSMUSG00000050370.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.575253618458925	0.07634579544241808	171.56541744457408	5	184.95156035180045	4	0.978372715578114	anchor	TRUE	TRUE
ENSMUSG00000027555.9	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6954806027283007	0.037859360015733035	697.6754858205635	5	184.03049662815314	4	0.9782644720669189	anchor	TRUE	TRUE
ENSMUSG00000026981.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.095700260384582	0.04726080117759407	447.71107819768184	5	183.2649120184623	4	0.9781736724398338	anchor	TRUE	TRUE
ENSMUSG00000068606.7	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.73972852042063	0.05636665791721543	314.7425282430631	5	182.2503424868091	4	0.9780521674449555	anchor	TRUE	TRUE
ENSMUSG00000024737.3	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6845126511880533	0.034019534767697424	864.0587245585235	5	179.53450663036799	4	0.9777201604578704	anchor	TRUE	TRUE
ENSMUSG00000022587.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.5943382692736182	0.019385986444085363	2660.8732685620357	5	178.90535916843604	4	0.9776418100687857	anchor	TRUE	TRUE
ENSMUSG00000078349.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.667414369600887	0.02655694494858683	1417.894028226341	5	178.25304553151602	4	0.9775599906970859	anchor	TRUE	TRUE
ENSMUSG00000092021.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.667647830351214	0.053201352783296595	353.3089580476615	5	176.35178345436816	4	0.9773180632390087	anchor	TRUE	TRUE
ENSMUSG00000029298.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3671210853727847	0.032153002332569	967.2905300139258	5	173.15392117221305	4	0.9768991659390622	anchor	TRUE	TRUE
ENSMUSG00000018930.4	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.370923660779123	0.06439689387531576	241.14050154287654	5	168.9337030087118	4	0.9763220723351236	anchor	TRUE	TRUE
ENSMUSG00000036986.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3311208952552034	0.02472924148395634	1635.2283540014712	5	168.7501795038955	4	0.9762963215105341	anchor	TRUE	TRUE
ENSMUSG00000034459.9	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.8087768616083655	0.0564594319798437	313.7090090824778	5	167.74972951326154	4	0.9761549540997395	anchor	TRUE	TRUE
ENSMUSG00000060183.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	6.0257926459264395	0.08780473297184399	129.70721874452684	5	162.9400954087007	4	0.9754511006639167	anchor	TRUE	TRUE
ENSMUSG00000030162.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.1062569022692954	0.07375618695490854	183.82437033637078	5	160.99688933344683	4	0.9751547994712155	anchor	TRUE	TRUE
ENSMUSG00000074151.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4046201694403626	0.023887731959527175	1752.4682783205587	5	159.35320850514432	4	0.9748985286363351	anchor	TRUE	TRUE
ENSMUSG00000046031.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.873135750480304	0.0350243680435565	815.1910148794229	5	158.86853533718363	4	0.9748219495351275	anchor	TRUE	TRUE
ENSMUSG00000120878.2	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.500235434388581	0.05469258494321308	334.3051754420378	5	154.0581628127903	4	0.9740357802081493	anchor	TRUE	TRUE
ENSMUSG00000143426.1	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.5974511959236057	0.056694229756913135	311.11595326301057	5	152.78341252479697	4	0.9738191474198759	anchor	TRUE	TRUE
ENSMUSG00000026222.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.2504745620595166	0.0232767164075898	1845.6806929508703	5	150.27659152127856	4	0.9733824146561535	anchor	TRUE	TRUE
ENSMUSG00000039501.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.2494853737014817	0.021832367393904976	2097.96547983454	5	148.4502270355951	4	0.973054941849022	anchor	TRUE	TRUE
ENSMUSG00000040296.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4920964760278232	0.020755143025757223	2321.392297080892	5	147.97817323272344	4	0.9729689864889111	anchor	TRUE	TRUE
ENSMUSG00000029605.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.5827052506369994	0.0340519589034159	862.4140016277272	5	145.29690404195387	4	0.9724701635841806	anchor	TRUE	TRUE
ENSMUSG00000002307.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.7311652449182309	0.02633458985942418	1441.9389793652676	5	144.2020536922271	4	0.9722611440157622	anchor	TRUE	TRUE
ENSMUSG00000105504.5	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.8330948490161498	0.02897021769882775	1191.5066827367252	5	142.93832933251088	4	0.972015903511122	anchor	TRUE	TRUE
ENSMUSG00000037849.9	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.3295822375614446	0.03748403309490412	711.7170577472718	5	142.10660222765526	4	0.9718521170917028	anchor	TRUE	TRUE
ENSMUSG00000032344.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6533574361867103	0.03535811717074175	799.8742918459419	5	141.89192601906606	4	0.9718095305897636	anchor	TRUE	TRUE
ENSMUSG00000028270.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.131773450459415	0.03033581816259511	1086.6472246220778	5	139.98854415277427	4	0.9714262333092437	anchor	TRUE	TRUE
ENSMUSG00000026104.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.368834165874912	0.0228694691966197	1911.9997476298336	5	139.77969985886438	4	0.971383541358017	anchor	TRUE	TRUE
ENSMUSG00000023341.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.588993939733922	0.04890210993643695	418.1622315129717	5	139.5851010937995	4	0.9713436465019856	anchor	TRUE	TRUE
ENSMUSG00000001123.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4066537897239146	0.025299955914595936	1562.2857489123214	5	138.83561877241164	4	0.9711889496703504	anchor	TRUE	TRUE
ENSMUSG00000041481.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.320885418609125	0.03533041934578264	801.1289309260637	5	137.29451357514367	4	0.9708655510272031	anchor	TRUE	TRUE
ENSMUSG00000074896.4	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.7414787591211223	0.045329621615777915	486.67138577127355	5	133.89892567038908	4	0.9701267207337678	anchor	TRUE	TRUE
ENSMUSG00000078853.9	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.130394665144164	0.03033962424421523	1086.3746036709927	5	132.3012132598686	4	0.9697659613132714	anchor	TRUE	TRUE
ENSMUSG00000035692.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.181726688639707	0.05587715795219401	320.28115244869474	5	131.92666940230953	4	0.9696801259508642	anchor	TRUE	TRUE
ENSMUSG00000040328.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.8949456216999114	0.055713078046781536	322.1704426380298	5	131.19207628605633	4	0.9695103537253406	anchor	TRUE	TRUE
ENSMUSG00000117964.3	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.681582213682744	0.047729697961833094	438.95765566674555	5	130.7988995370008	4	0.9694187029542365	anchor	TRUE	TRUE
ENSMUSG00000039899.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3541749237404281	0.028917691925882946	1195.8390927240096	5	128.47484882856702	4	0.968865501407692	anchor	TRUE	TRUE
ENSMUSG00000052749.11	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6749508185196675	0.03184570493218401	986.0484764002231	5	128.4503961283255	4	0.9688595744305538	anchor	TRUE	TRUE
ENSMUSG00000019082.19	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.1537940480148965	0.03168206243846682	996.2609525904684	5	128.1368932875219	4	0.968783385507681	anchor	TRUE	TRUE
ENSMUSG00000027514.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.3906237038020577	0.032587746600865684	941.6539635741177	5	126.85259359538126	4	0.9684673376662782	anchor	TRUE	TRUE
ENSMUSG00000027639.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.2292079623292036	0.019651990448488567	2589.3270674487358	5	126.21456001309446	4	0.9683079353159809	anchor	TRUE	TRUE
ENSMUSG00000090942.2	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.714149954945401	0.06748781768454556	219.5579819448452	5	125.17894648792358	4	0.9680457448139181	anchor	TRUE	TRUE
ENSMUSG00000033538.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4995670752893882	0.028643839342665192	1218.8143016241538	5	123.6001467027764	4	0.967637578864539	anchor	TRUE	TRUE
ENSMUSG00000028268.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4169417556244297	0.027578849372377	1314.7637284040204	5	122.99175876880926	4	0.9674774957278325	anchor	TRUE	TRUE
ENSMUSG00000079363.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.62202032149365	0.03166698769539874	997.20969787092	5	118.41659411799968	4	0.9662209504521463	anchor	TRUE	TRUE
ENSMUSG00000023067.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3402573136296745	0.034127780432241676	858.5862162029724	5	118.00028765302496	4	0.9661017775502223	anchor	TRUE	TRUE
ENSMUSG00000038037.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.2167336577650976	0.047566275409258375	441.9790741079218	5	116.50475768190631	4	0.9656666381735137	anchor	TRUE	TRUE
ENSMUSG00000104713.5	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.636872769550146	0.04651054499235571	462.2715255749498	5	116.09160670929212	4	0.965544451374366	anchor	TRUE	TRUE
ENSMUSG00000078921.4	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.5079110046463517	0.040675208130447484	604.4222348072931	5	115.3071924611871	4	0.9653100564273437	anchor	TRUE	TRUE
ENSMUSG00000034422.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6748656402328577	0.026484376857767503	1425.6748289227273	5	114.22875429701665	4	0.96498254730504	anchor	TRUE	TRUE
ENSMUSG00000050565.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.7024606309621017	0.016385854666302064	3724.447037062566	5	112.97736108359925	4	0.9645946766534922	anchor	TRUE	TRUE
ENSMUSG00000024677.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.8736697992583514	0.027028570416902858	1368.8436587372678	5	110.88744801871796	4	0.9639273869904121	anchor	TRUE	TRUE
ENSMUSG00000071068.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3895105849158262	0.025975955137334642	1482.0298428496324	5	108.80019281849319	4	0.9632353592730021	anchor	TRUE	TRUE
ENSMUSG00000018899.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.1023375489163676	0.02455599009705039	1658.3840069200116	5	108.35685759060053	4	0.9630849390712952	anchor	TRUE	TRUE
ENSMUSG00000041827.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.443888790855744	0.043979728822125475	517.0051933495329	5	107.91613226996806	4	0.9629341793866981	anchor	TRUE	TRUE
ENSMUSG00000030156.6	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.0360248874265157	0.034486757828081735	840.8049605926172	5	106.38368837196852	4	0.9624002508165155	anchor	TRUE	TRUE
ENSMUSG00000046879.8	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.8324288815092706	0.027644476148303655	1308.528754930854	5	105.59607595185719	4	0.9621198045103148	anchor	TRUE	TRUE
ENSMUSG00000037321.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.0579145697509293	0.020727028722932014	2327.694077177666	5	104.35435391404228	4	0.9616690645864682	anchor	TRUE	TRUE
ENSMUSG00000078763.3	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.8715706077190788	0.026863140353971054	1385.754946957934	5	102.2467711811973	4	0.9608789602469562	anchor	TRUE	TRUE
ENSMUSG00000134402.1	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.787795396300586	0.03978732388465119	631.6995121134647	5	101.93933431846096	4	0.96076097586135	anchor	TRUE	TRUE
ENSMUSG00000012519.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.1411758117835404	0.03640593202154443	754.4938295558638	5	101.79576785564258	4	0.9607056355655922	anchor	TRUE	TRUE
ENSMUSG00000017830.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.2526315556617806	0.03147431142301386	1009.4563044638195	5	101.38499582849408	4	0.9605464302946116	anchor	TRUE	TRUE
ENSMUSG00000070034.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.3084099436023107	0.02520825910088443	1573.6722693164406	5	101.05872676628312	4	0.9604190540689204	anchor	TRUE	TRUE
ENSMUSG00000040253.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.7334953076066217	0.03829752873798293	681.8023574473574	5	100.7314122055984	4	0.9602904405645006	anchor	TRUE	TRUE
ENSMUSG00000056290.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.6738993063573755	0.03669454697816784	742.6718096108591	5	100.34020004868081	4	0.9601356186447768	anchor	TRUE	TRUE
ENSMUSG00000068245.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.64537021770601	0.03671420076070956	741.876890854203	5	100.29291362263821	4	0.9601168232578188	anchor	TRUE	TRUE
ENSMUSG00000030921.18	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6705124838618064	0.025189831805202074	1575.975510654917	5	99.8681923766643	4	0.9599472073659495	anchor	TRUE	TRUE
ENSMUSG00000001156.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.2317609000689669	0.027717563726773208	1301.6370159868206	5	97.28586354681258	4	0.9588840572086277	anchor	TRUE	TRUE
ENSMUSG00000040483.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.031962627468301	0.02764724031347753	1308.2671151607028	5	96.70605200815967	4	0.9586375421502834	anchor	TRUE	TRUE
ENSMUSG00000052776.11	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.7505372942461648	0.04497088705793064	494.46674828143125	5	95.86053698693918	4	0.9582727144482303	anchor	TRUE	TRUE
ENSMUSG00000054072.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.461006459901588	0.03858346052949349	671.7344885053448	5	95.81345280118457	4	0.9582522090264286	anchor	TRUE	TRUE
ENSMUSG00000063268.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.2735390354877585	0.0295652032107957	1144.032239303715	5	95.41214885711136	4	0.9580766176224542	anchor	TRUE	TRUE
ENSMUSG00000036249.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.9950099558701567	0.02286720280183303	1912.378767402314	5	95.37938481876104	4	0.9580622164045117	anchor	TRUE	TRUE
ENSMUSG00000056144.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.9000307436275672	0.023979663887145515	1739.057000785625	5	93.88155738400701	4	0.9573931226594521	anchor	TRUE	TRUE
ENSMUSG00000029826.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.9315563135671537	0.020477253954757874	2384.8252831126947	5	92.23793769252114	4	0.9566338959861163	anchor	TRUE	TRUE
ENSMUSG00000037921.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.8647926673564406	0.03442238211428419	843.9527981284801	5	92.23403295819362	4	0.9566320600790268	anchor	TRUE	TRUE
ENSMUSG00000043939.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.4701061120023167	0.05604453495902752	318.3709697348698	5	92.07723984265927	4	0.9565582112709378	anchor	TRUE	TRUE
ENSMUSG00000066861.15	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.137452465049189	0.0656367430718421	232.11646826083134	5	91.26199256091809	4	0.9561701439147302	anchor	TRUE	TRUE
ENSMUSG00000085977.2	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	3.5069390366748956	0.0877503941622805	129.8679090338357	5	91.25190998299237	4	0.9561653010797744	anchor	TRUE	TRUE
ENSMUSG00000002227.16	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.453680823478515	0.027243467061913034	1347.333933745121	5	91.20527442001725	4	0.9561428872898374	anchor	TRUE	TRUE
ENSMUSG00000059089.5	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.9634280908646808	0.045856414995875255	475.55395938233994	5	91.2047428720165	4	0.9561426316873343	anchor	TRUE	TRUE
ENSMUSG00000049401.11	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	0.8625136040291139	0.022871651472539122	1911.634901920794	5	89.08817402511048	4	0.9551006624193178	anchor	TRUE	TRUE
ENSMUSG00000026536.10	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	2.7194185135187623	0.04638153919505862	464.8466295174532	5	88.86972618993802	4	0.954990296791835	anchor	TRUE	TRUE
ENSMUSG00000030966.14	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.213545665540824	0.02391750789241696	1748.107548376451	5	87.12369877367277	4	0.9540882669548836	anchor	TRUE	TRUE
ENSMUSG00000037242.9	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.4131818593495362	0.02223902285256482	2021.941553964867	5	87.04848658405065	4	0.9540485980059199	anchor	TRUE	TRUE
ENSMUSG00000027951.17	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.207078120031905	0.02617216680645974	1459.891704643665	5	85.60157380235759	4	0.9532718871590439	anchor	TRUE	TRUE
ENSMUSG00000043953.13	GSE167521;GSE264344;GSE279372;GSE279744;GSE39129	5	1.6362875358216005	0.03589721220480126	776.0300796992892	5	84.01377074654891	4	0.9523887576470396	anchor	TRUE	TRUE
