gene_id	SRR13694562	SRR13694563	SRR13694564	SRR13694565	SRR13694566	SRR13694567	SRR13694568	SRR13694569	SRR13694570
ENSMUSG00000109939.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000071041.5	24	18	30	22	16	25	15	17	13
ENSMUSG00000081383.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000128460.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110220.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110014.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000136866.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109769.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000136098.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087985.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000142158.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142201.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124105.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076868.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110069.2	1	0	2	1	0	0	0	0	0
ENSMUSG00000130731.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031673.7	65	24	37	28	43	28	20	16	42
ENSMUSG00000110084.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000109997.2	0	0	0	0	0	0	0	0	0
ENSMUSG00002074971.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110269.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000120064.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000063696.8	135	148	149	129	124	152	95	54	120
ENSMUSG00000109848.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000109701.3	1	0	0	0	0	0	0	0	0
ENSMUSG00000110340.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000138056.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127686.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000109699.3	0	0	0	0	0	1	0	0	0
ENSMUSG00000135199.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137516.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136585.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136545.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136627.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110336.3	0	0	0	1	0	0	0	0	0
ENSMUSG00000130104.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000122992.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126574.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137670.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128369.1	0	3	0	0	0	0	0	0	0
ENSMUSG00000128402.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110019.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110053.2	0	0	0	0	1	0	0	0	0
ENSMUSG00000031871.10	3522	3279	3170	3233	3651	4024	2177	2780	4033
ENSMUSG00000131955.1	0	0	0	0	2	2	2	0	2
ENSMUSG00000109909.2	9	3	4	7	8	7	4	5	4
ENSMUSG00000031872.15	15	8	19	14	9	14	4	2	4
ENSMUSG00000074128.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000110674.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110638.2	0	0	0	1	0	0	0	0	0
ENSMUSG00000110551.2	0	0	0	0	3	0	0	0	0
ENSMUSG00000035824.8	383	441	609	625	531	448	104	114	134
ENSMUSG00000054400.17	68	63	103	74	65	83	13	8	24
ENSMUSG00000074127.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000031876.19	0	0	0	0	0	0	0	0	0
ENSMUSG00000110430.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000130045.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130091.1	0	1	3	1	4	0	0	0	0
ENSMUSG00000110642.2	0	0	2	1	0	0	0	0	0
ENSMUSG00000078953.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000035785.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000110600.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000031875.8	221	171	223	149	144	194	104	106	185
ENSMUSG00000096188.2	525	523	560	553	666	608	298	344	495
ENSMUSG00000110486.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000035770.9	6829	7012	7778	7588	8221	8291	2327	1396	3026
ENSMUSG00000110689.2	1	1	0	0	0	0	1	0	0
ENSMUSG00000110630.3	79	89	119	99	49	90	7	5	8
ENSMUSG00000052616.11	7	6	32	15	22	17	0	0	0
ENSMUSG00000077633.3	0	0	0	0	0	1	0	0	0
ENSMUSG00000031878.19	1169	1203	1308	1262	1160	1316	591	383	799
ENSMUSG00000031883.14	68	80	105	91	98	64	54	48	70
ENSMUSG00000110607.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000134092.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000048371.9	200	417	325	323	386	351	126	145	156
ENSMUSG00000031881.7	2	1	0	2	4	4	0	0	2
ENSMUSG00000143737.1	0	1	0	0	0	0	0	0	0
ENSMUSG00000110652.3	27	28	24	20	25	27	5	0	5
ENSMUSG00000031880.8	379	256	250	257	254	516	26	11	22
ENSMUSG00000031879.15	957	921	976	928	755	1048	389	267	364
ENSMUSG00000023737.16	2	6	3	0	3	1	1	4	2
ENSMUSG00000110568.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000121420.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110557.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000121421.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075956.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000118580.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110497.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000055730.17	17	14	3	14	0	0	0	624	0
ENSMUSG00000110639.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000121422.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130039.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000139618.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110694.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000069925.8	0	0	0	1	0	0	0	0	0
ENSMUSG00000050097.7	0	0	2	4	0	0	3	6	2
ENSMUSG00000089748.3	0	0	1	1	1	0	0	0	0
ENSMUSG00000061825.11	11	4	1	0	0	2	0	52	0
ENSMUSG00000141451.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000141528.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031884.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000141568.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110597.3	0	0	1	0	0	0	0	0	0
ENSMUSG00000121424.2	0	0	0	0	0	0	0	3	0
ENSMUSG00000031886.15	8	3	1	3	2	0	0	201	4
ENSMUSG00000118611.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000062826.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000031877.10	24	17	9	13	13	8	6	100	11
ENSMUSG00000110479.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000121425.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000091813.5	0	0	0	0	0	0	0	2	0
ENSMUSG00000133713.1	0	0	0	0	0	0	0	1	0
ENSMUSG00000110549.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000069922.13	90	61	22	51	0	0	0	4027	4
ENSMUSG00000110488.2	0	0	0	0	0	0	0	15	0
ENSMUSG00000062181.15	30	19	11	23	0	0	0	1167	0
ENSMUSG00000129856.1	0	0	0	0	0	0	0	3	0
ENSMUSG00000110502.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000060560.9	1	2	0	2	0	5	0	2	0
ENSMUSG00000139381.1	0	0	0	0	0	0	0	1	0
ENSMUSG00000099465.3	48	40	58	56	68	51	18	5	13
ENSMUSG00000031885.15	1832	1986	2136	2126	2233	2109	2282	1307	2987
ENSMUSG00000119598.1	2	1	1	1	4	4	0	0	2
ENSMUSG00000084711.3	1	1	0	0	0	0	0	0	2
ENSMUSG00000031889.10	844	807	924	815	885	905	471	398	794
ENSMUSG00000069920.11	48	87	69	41	57	48	28	22	68
ENSMUSG00000031887.14	343	318	411	359	346	394	83	88	128
ENSMUSG00000033313.12	142	122	163	143	123	127	25	32	23
ENSMUSG00000033249.11	501	436	684	608	678	554	309	183	270
ENSMUSG00000014776.8	8195	8128	10016	10329	8627	9029	1624	944	1635
ENSMUSG00000014837.16	217	250	325	370	342	311	23	16	42
ENSMUSG00000110611.4	8	12	19	22	20	12	4	2	4
ENSMUSG00000043251.7	63	62	66	53	62	58	72	67	74
ENSMUSG00000142787.1	1	2	5	1	0	1	2	4	10
ENSMUSG00000014859.10	1167	908	1074	960	939	1203	766	474	941
ENSMUSG00000014791.11	729	593	831	725	739	695	72	135	72
ENSMUSG00002076683.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070130.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000041679.10	74	91	145	106	120	71	14	20	31
ENSMUSG00000014856.13	597	584	738	577	542	616	304	182	288
ENSMUSG00000014778.11	1512	1335	1236	1501	1501	1475	1271	840	1490
ENSMUSG00000142828.1	17	4	8	11	9	13	3	1	8
ENSMUSG00000142699.1	4	12	11	6	8	12	16	4	8
ENSMUSG00000014786.9	133	112	161	159	139	161	78	41	56
ENSMUSG00000134156.1	0	1	1	4	1	0	1	0	0
ENSMUSG00000014782.17	26	10	12	8	10	11	7	5	3
ENSMUSG00000051648.14	4	8	5	7	9	6	7	2	5
ENSMUSG00000054320.17	42	52	83	63	68	30	75	29	53
ENSMUSG00000014846.13	1481	1404	1614	1781	1594	1993	628	460	765
ENSMUSG00000133281.1	16	20	34	20	47	28	12	8	14
ENSMUSG00000039199.7	1288	1277	1383	1401	1348	1327	514	299	466
ENSMUSG00000110608.2	1	0	1	0	0	0	0	0	1
ENSMUSG00000127537.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000031891.7	27	28	24	16	14	17	0	0	5
ENSMUSG00000013160.8	1708	1318	1821	1393	1291	1762	717	537	767
ENSMUSG00000104168.4	88	100	90	86	94	107	42	24	49
ENSMUSG00000005705.11	16	36	20	17	13	15	0	1	1
ENSMUSG00000110686.2	28	11	28	19	16	29	16	8	10
ENSMUSG00000038604.10	3259	2744	3152	3170	3176	3529	698	659	1035
ENSMUSG00000089432.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000098120.3	20	28	15	20	16	27	2	3	7
ENSMUSG00000102593.2	33	21	44	32	40	20	7	2	8
ENSMUSG00000005698.16	1827	1763	1952	2022	2098	2198	1007	716	1387
ENSMUSG00000080021.6	2	0	2	0	3	4	1	0	1
ENSMUSG00000050357.10	18	2	7	12	13	12	2	1	7
ENSMUSG00000038000.11	365	340	405	389	361	372	134	117	141
ENSMUSG00000005699.17	269	293	316	297	259	238	112	98	140
ENSMUSG00000013155.11	65	65	80	61	65	52	20	21	22
ENSMUSG00000013158.7	2	4	2	4	2	3	2	0	6
ENSMUSG00000013150.16	435	378	466	353	379	432	304	207	397
ENSMUSG00000144159.1	4	4	9	6	6	2	1	2	3
ENSMUSG00000037415.8	3856	3343	3862	4021	3841	4053	890	873	1402
ENSMUSG00000136604.1	2	0	8	1	1	2	0	0	0
ENSMUSG00000031893.8	3	0	4	0	1	1	1	0	1
ENSMUSG00000136642.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000036672.6	189	115	168	158	147	180	41	32	52
ENSMUSG00000036442.9	1014	955	1179	1022	1006	1075	480	344	595
ENSMUSG00000110586.3	1	1	0	0	2	3	0	0	0
ENSMUSG00000008450.9	1119	1320	1260	1187	1037	1322	958	596	1097
ENSMUSG00000036270.17	2128	2166	2315	2524	2538	2497	708	565	1037
ENSMUSG00000044287.7	1	0	0	0	0	0	0	0	0
ENSMUSG00000048310.9	1061	1149	1264	1141	1064	1338	526	360	651
ENSMUSG00000031896.8	9	8	14	6	6	7	5	5	3
ENSMUSG00000087436.2	4	0	1	5	0	4	1	0	0
ENSMUSG00000031897.10	603	699	727	558	532	589	240	318	349
ENSMUSG00000035237.8	51	51	37	34	23	46	12	804	22
ENSMUSG00000017765.18	1813	1624	1928	1847	1629	2114	371	294	466
ENSMUSG00000099131.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000121297.2	2	2	0	1	1	0	1	1	0
ENSMUSG00000031898.10	0	1	0	4	0	0	0	0	0
ENSMUSG00000110457.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000053687.16	4	5	3	1	3	2	2	2	2
ENSMUSG00000115067.2	0	0	0	1	0	0	0	0	0
ENSMUSG00000065231.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000031901.13	578	575	676	646	529	664	270	196	334
ENSMUSG00000115768.2	1	2	2	1	1	0	0	0	0
ENSMUSG00000045538.7	560	646	644	626	626	655	338	233	338
ENSMUSG00000128871.1	4	1	5	9	4	6	0	1	1
ENSMUSG00000031902.11	1111	1125	1188	1068	1176	1312	861	693	1295
ENSMUSG00002076384.1	0	0	0	0	0	2	0	0	0
ENSMUSG00000084128.11	10	10	15	10	10	12	1	154	0
ENSMUSG00000086390.10	3	8	5	7	12	4	0	115	2
ENSMUSG00000031903.8	186	210	244	302	252	251	109	171	200
ENSMUSG00000031904.6	624	654	734	694	689	719	343	251	513
ENSMUSG00000033106.7	560	551	751	661	685	688	267	216	325
ENSMUSG00000060098.12	1354	1366	1438	1347	1157	1545	1414	820	1441
ENSMUSG00000129495.1	6	2	5	3	1	8	3	0	4
ENSMUSG00000031906.10	83	19	26	21	27	22	16	28	23
ENSMUSG00000129570.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000129455.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000074113.5	0	0	0	0	1	1	0	0	0
ENSMUSG00000129536.1	0	0	0	3	0	0	0	0	1
ENSMUSG00000124742.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124816.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124781.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031907.10	232	176	231	234	214	214	38	42	66
ENSMUSG00000135697.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000054069.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000130764.1	0	1	1	0	0	1	2	2	0
ENSMUSG00000061048.9	4	8	4	4	5	4	3	1	7
ENSMUSG00000099139.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000060019.7	56	64	66	57	53	50	30	36	36
ENSMUSG00000000303.14	11	12	22	12	9	21	1	67	15
ENSMUSG00000041949.7	425	502	472	429	457	445	371	220	441
ENSMUSG00000031910.15	117	107	60	77	98	103	70	76	95
ENSMUSG00000046691.15	14	9	10	12	14	10	8	7	3
ENSMUSG00000117748.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000041438.9	1022	912	1062	921	821	1125	554	387	750
ENSMUSG00000074108.2	0	0	1	0	0	0	0	1	0
ENSMUSG00000041308.7	388	418	494	421	541	489	279	178	373
ENSMUSG00000088969.3	0	1	1	0	0	0	0	0	0
ENSMUSG00000085464.3	1	6	7	5	7	6	0	0	0
ENSMUSG00000031913.10	2470	2543	2793	2426	2293	2841	2096	1119	2147
ENSMUSG00000083734.2	8	10	15	6	11	16	6	4	10
ENSMUSG00000078931.5	26	22	19	17	15	11	9	5	9
ENSMUSG00000031916.18	1392	1429	1520	1466	1400	1527	493	352	597
ENSMUSG00000031917.13	534	496	655	542	433	581	222	132	228
ENSMUSG00000031919.7	1	0	0	1	0	0	1	0	1
ENSMUSG00000031921.18	1059	890	1265	1277	1166	1140	421	368	557
ENSMUSG00000098671.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000134894.1	16	16	17	10	7	11	12	4	4
ENSMUSG00000127891.1	0	0	1	0	0	0	1	0	0
ENSMUSG00000137353.1	1	0	2	2	1	1	0	1	1
ENSMUSG00000102271.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000137441.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137397.1	0	1	0	0	1	0	0	1	1
ENSMUSG00000031924.5	2814	3150	3148	3202	3164	3274	3493	2575	4535
ENSMUSG00000122251.1	4	2	5	2	3	3	3	5	2
ENSMUSG00000122206.1	2	2	4	0	3	1	0	0	0
ENSMUSG00000120083.2	6	0	5	3	4	0	0	1	1
ENSMUSG00000057657.5	22	17	20	14	18	23	11	12	13
ENSMUSG00000128387.1	14	20	14	18	12	19	2	1	8
ENSMUSG00000003847.17	2402	1929	2288	2012	2438	2688	772	608	1065
ENSMUSG00000003849.9	1153	950	1199	1005	988	1267	355	178	510
ENSMUSG00000003848.15	996	744	990	805	761	1050	634	376	605
ENSMUSG00000031930.12	1394	1416	1593	1394	1512	1425	473	390	551
ENSMUSG00000121644.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000059775.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000110501.2	0	0	1	1	0	0	0	1	0
ENSMUSG00000134528.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000065439.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000039067.6	6961	7070	7907	7665	6649	8089	4267	2539	4498
ENSMUSG00000125095.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138695.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110508.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000135526.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132305.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110625.3	0	3	0	0	0	0	0	0	0
ENSMUSG00002076032.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076156.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128382.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128417.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000038872.11	755	790	933	889	1043	920	520	508	912
ENSMUSG00000129228.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132249.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109868.4	0	0	1	0	0	0	0	0	0
ENSMUSG00000110613.4	2	3	1	2	2	0	0	11	0
ENSMUSG00000120938.1	0	2	1	3	3	2	0	0	0
ENSMUSG00000104292.2	5	9	23	11	6	9	4	1	12
ENSMUSG00000135478.1	1	0	4	0	2	0	0	0	1
ENSMUSG00000135341.1	2	3	1	0	7	3	0	2	0
ENSMUSG00000102989.2	3	2	0	0	1	1	0	0	1
ENSMUSG00000137477.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093697.3	0	4	1	0	2	0	0	0	5
ENSMUSG00000093241.3	0	0	1	2	1	0	1	0	0
ENSMUSG00000128600.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122859.1	0	0	0	0	0	0	0	1	0
ENSMUSG00000122904.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000097393.11	0	1	0	0	0	0	0	0	0
ENSMUSG00000140956.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120008.2	5	2	3	3	4	3	0	0	0
ENSMUSG00000126806.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110528.2	4	4	10	8	9	3	2	1	2
ENSMUSG00000122685.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075982.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122724.1	1	0	3	1	0	3	10	1	0
ENSMUSG00000031727.9	0	1	1	0	0	0	1	1	1
ENSMUSG00000122760.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000037993.9	1245	1208	1448	1356	1431	1481	650	532	815
ENSMUSG00000031723.9	245	272	316	228	221	242	186	144	232
ENSMUSG00000031722.11	499	210	119	105	492	16	205	6322	109
ENSMUSG00000031730.19	414	456	503	442	464	475	394	265	538
ENSMUSG00000143723.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000048827.13	82	79	111	110	102	88	49	25	50
ENSMUSG00000031729.7	2780	2467	3199	2843	2939	3091	1028	831	1314
ENSMUSG00000135484.1	24	24	27	32	10	28	6	3	8
ENSMUSG00000128914.1	1	0	2	1	5	0	2	0	4
ENSMUSG00000031728.11	484	439	565	579	548	536	207	113	211
ENSMUSG00000069895.5	1494	1299	1491	1369	1616	1828	704	394	733
ENSMUSG00000140188.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138554.1	0	4	0	1	0	0	0	0	0
ENSMUSG00000031731.17	793	807	722	775	831	904	455	250	483
ENSMUSG00000078143.6	4	7	17	6	7	10	1	2	7
ENSMUSG00000077549.3	1	11	3	3	7	1	2	1	1
ENSMUSG00000084507.3	2	2	8	3	9	2	0	1	2
ENSMUSG00000031732.13	264	265	313	237	339	306	141	85	151
ENSMUSG00000085678.2	0	0	0	0	0	1	0	0	0
ENSMUSG00000001672.15	13	24	20	16	14	39	1	2	1
ENSMUSG00000127992.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110707.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000128022.1	0	0	0	0	0	0	0	7	0
ENSMUSG00000001670.14	47	61	22	34	2	0	0	2251	5
ENSMUSG00000129811.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110561.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000035930.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000110507.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000134257.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000044676.11	824	680	897	790	884	938	266	165	292
ENSMUSG00000095941.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000124620.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000003657.10	12	0	0	0	0	0	2	0	0
ENSMUSG00000138134.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132831.1	0	1	0	0	0	0	0	0	0
ENSMUSG00000046441.6	195	208	199	220	216	201	117	67	175
ENSMUSG00000097409.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000059854.9	13	6	19	7	10	5	0	1	2
ENSMUSG00000118811.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135591.1	0	1	0	1	0	0	0	0	2
ENSMUSG00000138436.1	0	0	1	0	1	0	0	0	0
ENSMUSG00000127820.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127511.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093112.4	0	0	0	0	0	0	0	0	0
ENSMUSG00002075592.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002075459.1	0	1	0	0	0	0	0	0	0
ENSMUSG00000139346.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000010936.12	884	837	972	884	877	974	629	450	763
ENSMUSG00000124435.1	3	1	1	1	4	1	0	2	0
ENSMUSG00000033763.15	1361	1300	1275	1350	1261	1504	2920	1814	3447
ENSMUSG00000031750.16	230	136	218	182	146	203	205	105	152
ENSMUSG00000090039.2	6	1	2	3	4	0	5	2	6
ENSMUSG00000085068.3	3	0	0	0	0	0	0	0	2
ENSMUSG00000033732.11	1621	1564	1924	1731	1790	2038	504	426	807
ENSMUSG00000142348.1	3	0	9	6	3	9	4	0	3
ENSMUSG00000080396.3	0	0	0	0	0	1	0	0	0
ENSMUSG00000080518.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000031753.17	3062	3415	3509	3423	3044	3359	1845	1137	2072
ENSMUSG00000033703.10	661	590	862	623	642	654	216	165	208
ENSMUSG00000142305.1	5	2	5	5	3	2	0	3	0
ENSMUSG00000031749.13	2803	2916	3075	2778	2845	2940	2138	1122	2415
ENSMUSG00000122349.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000065100.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000122277.1	0	2	8	2	5	1	0	0	2
ENSMUSG00000118587.2	0	0	0	0	3	0	0	0	0
ENSMUSG00000015023.8	1087	967	1209	1121	1147	1209	823	451	873
ENSMUSG00000033658.17	1068	1158	1214	1107	1166	1240	725	409	833
ENSMUSG00000093087.3	0	6	0	4	1	1	0	0	0
ENSMUSG00000031960.15	6558	6593	7068	7070	6443	7576	3072	2758	3908
ENSMUSG00002075691.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109941.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000033633.16	21	31	22	48	24	43	9	15	18
ENSMUSG00000118613.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000033624.11	1576	2245	1538	1526	2172	2102	3044	1787	3752
ENSMUSG00000084808.9	305	378	308	325	323	337	384	239	561
ENSMUSG00000003316.15	4667	5143	5534	6187	6075	5784	1823	1234	2235
ENSMUSG00002075523.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120633.2	1	1	3	0	3	0	1	0	0
ENSMUSG00000033596.6	572	574	801	767	777	667	191	133	227
ENSMUSG00000012519.15	33	38	53	36	23	39	32	36	45
ENSMUSG00000110484.2	0	2	1	0	2	0	0	0	1
ENSMUSG00000125029.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000033579.17	53	29	40	36	34	57	8	16	37
ENSMUSG00000077477.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000031959.16	839	896	961	916	915	917	417	243	473
ENSMUSG00000098410.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000120129.2	2	4	7	5	8	5	3	2	4
ENSMUSG00000123663.1	1	0	1	1	0	0	0	0	0
ENSMUSG00000123738.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000033545.15	1969	1992	2162	1977	1843	2301	1816	1248	2473
ENSMUSG00000123703.1	4	0	2	2	2	2	2	0	3
ENSMUSG00000031958.17	822	1029	820	689	666	878	1254	1141	1790
ENSMUSG00000121020.2	13	23	23	16	15	13	8	14	5
ENSMUSG00000055835.11	359	358	420	424	428	435	195	154	275
ENSMUSG00000031957.7	4	0	5	3	2	2	0	0	1
ENSMUSG00000099129.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000031955.11	1783	1306	1631	1567	1434	1715	335	391	533
ENSMUSG00000132360.1	0	0	0	0	0	0	2	0	0
ENSMUSG00000132399.1	0	2	0	2	0	1	0	0	0
ENSMUSG00000031954.7	1146	1030	1507	1212	1005	1379	357	331	463
ENSMUSG00000132437.1	4	5	6	3	3	5	3	0	1
ENSMUSG00000031953.3	190	197	211	214	202	214	83	48	96
ENSMUSG00002075786.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031952.6	1	0	0	0	0	1	2	1	3
ENSMUSG00000031951.9	102	101	132	113	108	112	40	26	32
ENSMUSG00000124573.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000031950.8	3147	3206	3784	3109	2864	3242	1871	964	1910
ENSMUSG00000031949.18	197	140	216	167	174	213	93	84	100
ENSMUSG00000031948.15	6149	5990	6573	6948	6079	6417	3051	1953	3071
ENSMUSG00000142083.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000033430.11	1539	1531	1819	1802	1769	1737	543	341	608
ENSMUSG00000092086.3	29	21	24	19	26	36	12	8	23
ENSMUSG00000121176.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000144251.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000126068.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000065700.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000142603.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110435.2	0	1	1	0	0	0	0	0	0
ENSMUSG00000123349.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122515.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142483.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142521.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000098075.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000031772.18	17	24	22	11	12	17	0	0	1
ENSMUSG00002076356.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110455.3	0	0	0	0	0	0	0	0	0
