gene_id	SRR31032963	SRR31032964	SRR31032965	SRR31032960	SRR31032961	SRR31032962	SRR31032957	SRR31032958	SRR31032959
ENSMUSG00000084610.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000069998.6	6	9	6	1	0	1	5	6	2
ENSMUSG00000110096.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000110522.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000061561.6	1	4	0	0	0	1	1	1	0
ENSMUSG00000109990.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000046881.8	7	16	14	6	19	6	12	7	18
ENSMUSG00002076582.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031799.11	4814	4642	5220	4495	4515	4728	4090	5264	6026
ENSMUSG00000097472.3	547	672	497	426	413	430	489	651	738
ENSMUSG00000003037.17	3172	2840	3617	2826	3076	3290	2724	3709	4033
ENSMUSG00000062007.14	629	727	1137	3207	2906	2691	1422	1193	1918
ENSMUSG00000074240.6	26	13	6	23	13	30	25	17	20
ENSMUSG00000003039.10	1227	1341	1510	946	955	1157	1112	1490	1893
ENSMUSG00000137898.1	19	8	9	16	4	7	18	37	15
ENSMUSG00000137863.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134367.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000003033.16	2773	2609	2893	2020	2179	2325	2359	3069	3358
ENSMUSG00000124298.1	0	0	0	0	1	0	0	0	4
ENSMUSG00000120692.2	4	0	0	0	0	1	0	5	0
ENSMUSG00000134929.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110443.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000124783.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070713.6	0	0	0	0	1	0	1	0	0
ENSMUSG00000129730.1	0	0	0	0	2	0	0	0	1
ENSMUSG00000055148.8	4714	4432	5339	2183	2607	3401	3801	5276	5689
ENSMUSG00000006276.12	2207	1993	2163	1788	1915	1913	1974	2458	2944
ENSMUSG00000129769.1	7	10	2	0	9	7	6	4	7
ENSMUSG00000110558.2	1	2	2	0	1	0	4	0	2
ENSMUSG00000136328.1	6	0	3	2	0	0	4	1	1
ENSMUSG00000019732.15	4	13	16	7	8	9	20	22	24
ENSMUSG00000083922.2	0	3	5	0	0	1	0	6	4
ENSMUSG00000052794.14	345	248	292	301	343	325	271	306	419
ENSMUSG00000052488.8	2270	2091	2148	1631	1958	1945	2030	2492	2982
ENSMUSG00000099079.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000019731.14	1515	1448	1738	1233	1386	1406	1411	1820	1973
ENSMUSG00000097000.5	87	79	76	163	179	142	85	87	137
ENSMUSG00000045248.7	313	330	352	211	236	258	230	387	488
ENSMUSG00000110446.2	5	6	7	6	11	9	5	9	9
ENSMUSG00000110532.2	0	0	0	0	0	0	0	1	0
ENSMUSG00002075052.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120183.2	183	170	220	71	83	95	172	217	253
ENSMUSG00000125344.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000044600.15	930	911	1014	863	816	897	858	1108	1336
ENSMUSG00000134282.1	13	37	21	12	12	8	9	23	22
ENSMUSG00000031791.9	62	88	97	23	33	40	75	99	77
ENSMUSG00000048148.19	9	6	9	3	2	5	5	16	11
ENSMUSG00002076058.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125482.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031622.17	2238	2228	2439	1857	1825	2071	1902	2509	2903
ENSMUSG00000050147.10	86	52	83	28	37	49	60	87	109
ENSMUSG00000110481.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110696.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110585.2	0	1	0	0	1	0	0	0	4
ENSMUSG00000110563.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000004383.19	167	143	185	103	131	127	124	180	186
ENSMUSG00000093140.3	0	0	0	0	0	0	0	0	0
ENSMUSG00002075132.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130160.1	1	1	4	2	0	0	3	7	4
ENSMUSG00000110450.2	0	0	0	0	0	0	0	0	0
ENSMUSG00002075694.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000047657.7	1	2	0	0	0	0	1	0	3
ENSMUSG00000140708.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110609.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110703.2	0	0	0	0	0	0	0	0	0
ENSMUSG00002076098.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000079011.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000125158.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031621.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000124909.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124868.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000034518.15	598	681	726	541	583	532	709	775	980
ENSMUSG00000110593.3	11	19	10	7	8	15	14	13	15
ENSMUSG00000042870.16	136	144	168	80	82	130	133	143	170
ENSMUSG00000110433.2	13	6	4	4	11	8	5	10	15
ENSMUSG00000110429.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000005413.9	1829	735	1429	412	391	759	874	1130	1921
ENSMUSG00000005410.7	1304	1104	1271	1081	1216	1167	1164	1464	1799
ENSMUSG00000110693.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110640.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000135686.1	8	0	1	0	0	2	2	3	0
ENSMUSG00000034472.14	38	26	58	1	2	10	7	29	45
ENSMUSG00000110515.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110432.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110543.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000049891.5	3	3	6	14	11	4	12	3	4
ENSMUSG00000110668.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110469.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000031620.17	0	0	1	0	0	0	0	0	0
ENSMUSG00000103054.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000101431.2	4	5	2	12	8	8	3	6	4
ENSMUSG00000110485.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000110603.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000077537.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000110553.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000119876.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110655.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000098215.2	1	0	0	1	1	0	0	0	0
ENSMUSG00000110595.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000130285.1	0	1	0	0	0	0	0	0	0
ENSMUSG00000130401.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130323.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130361.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000074235.6	0	0	0	0	2	0	1	0	3
ENSMUSG00002075326.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087321.2	0	0	0	0	0	0	0	0	1
ENSMUSG00000031618.14	57	57	42	36	34	30	30	62	63
ENSMUSG00000142731.1	1	0	0	0	0	0	0	0	1
ENSMUSG00000133512.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000089309.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000088942.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000037148.9	183	177	233	281	252	255	217	272	279
ENSMUSG00000110258.2	0	0	0	0	0	1	0	0	2
ENSMUSG00000110410.2	0	0	0	1	0	0	0	0	0
ENSMUSG00000109732.2	0	0	1	0	0	0	0	0	0
ENSMUSG00000109873.2	0	4	0	0	2	0	0	2	0
ENSMUSG00000097882.5	10	24	26	35	26	16	24	17	32
ENSMUSG00000127795.1	7	5	8	4	12	3	1	5	6
ENSMUSG00000037134.18	541	555	605	457	480	567	508	566	630
ENSMUSG00002075997.1	0	0	2	3	1	3	5	3	0
ENSMUSG00000109787.2	18	16	20	22	27	20	15	32	25
ENSMUSG00000031617.17	600	747	608	515	522	484	696	785	937
ENSMUSG00000086451.11	0	1	1	0	1	3	2	2	6
ENSMUSG00000128677.1	0	0	0	0	0	0	0	4	0
ENSMUSG00000109866.2	14	9	11	3	10	7	3	4	11
ENSMUSG00000031616.8	119	79	94	58	67	52	82	109	172
ENSMUSG00000087761.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000131732.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110382.3	0	0	0	0	0	0	0	1	0
ENSMUSG00000139053.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109948.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000139092.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128145.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138843.1	0	0	0	0	0	0	1	0	0
ENSMUSG00000130613.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130693.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110328.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000037101.17	0	0	0	0	0	0	0	0	0
ENSMUSG00000130650.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031688.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000125199.1	0	0	0	1	0	0	0	0	1
ENSMUSG00000110057.2	1	1	1	2	1	2	2	8	1
ENSMUSG00000125440.1	21	20	18	31	15	18	34	21	27
ENSMUSG00000037070.11	196	203	214	194	192	223	168	217	286
ENSMUSG00000031684.12	429	389	385	445	465	474	380	480	569
ENSMUSG00000110244.2	8	8	11	7	4	4	2	13	7
ENSMUSG00000125483.1	1	1	3	2	0	2	1	0	0
ENSMUSG00000112190.3	1	0	0	0	0	2	2	1	0
ENSMUSG00000109768.2	0	0	1	2	0	0	0	0	0
ENSMUSG00000031683.17	817	830	977	848	826	892	727	999	1088
ENSMUSG00000130371.1	0	0	0	1	2	0	1	0	0
ENSMUSG00000069986.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000110094.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000109583.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000128815.1	2	0	1	2	0	6	4	2	2
ENSMUSG00000119040.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128850.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000071064.16	392	544	536	339	332	358	474	598	705
ENSMUSG00000137431.1	2	1	6	2	3	2	4	2	11
ENSMUSG00000031682.6	0	0	1	0	1	0	0	2	0
ENSMUSG00000110388.2	1	0	1	1	1	0	0	0	1
ENSMUSG00000142506.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142469.1	0	0	0	0	1	0	1	0	4
ENSMUSG00000037022.4	237	345	303	238	221	204	259	340	387
ENSMUSG00000097174.5	44	96	71	60	32	46	79	79	88
ENSMUSG00000031681.17	507	486	544	418	367	462	434	631	623
ENSMUSG00000132459.1	3	0	2	1	0	0	3	2	0
ENSMUSG00000138149.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109945.3	5	3	1	0	0	0	1	1	0
ENSMUSG00000122007.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109851.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000109774.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000109591.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000097975.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000124070.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136356.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000036990.14	2537	2807	2549	3417	3164	2968	2799	3270	3969
ENSMUSG00000094594.3	0	0	0	0	0	0	0	3	0
ENSMUSG00000058355.9	2516	2460	2599	2982	2712	2673	2225	2982	3514
ENSMUSG00000098101.2	0	0	1	0	1	0	5	0	0
ENSMUSG00000036977.9	146	152	191	126	141	154	177	221	243
ENSMUSG00000110202.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110044.2	0	3	1	3	0	1	2	0	3
ENSMUSG00000110048.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000135867.1	0	0	0	0	0	0	0	0	1
ENSMUSG00000110188.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000064325.5	16	33	31	8	21	24	30	28	34
ENSMUSG00002075191.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124820.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136241.1	1	0	1	0	0	0	0	2	0
ENSMUSG00000109738.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000082491.2	3	1	0	1	3	4	1	3	0
ENSMUSG00000136001.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109593.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000129115.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110294.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000120731.2	60	66	37	10	21	28	39	70	79
ENSMUSG00000139957.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000051839.8	1	0	16	1	1	2	0	24	16
ENSMUSG00000086912.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000142978.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142947.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000042353.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000031715.15	1527	1758	1813	1608	1670	1818	1585	1898	2303
ENSMUSG00000110142.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000031714.11	189	157	221	131	160	183	179	255	292
ENSMUSG00000109584.2	2	4	2	2	0	8	5	5	3
ENSMUSG00000123975.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000123937.1	1	0	0	0	0	0	1	0	0
ENSMUSG00000109587.3	11	6	11	6	9	3	8	14	18
ENSMUSG00000138364.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000098001.2	4	3	0	0	0	0	1	1	2
ENSMUSG00000098223.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000120076.2	75	98	102	80	84	76	94	114	117
ENSMUSG00000038250.10	753	741	810	1198	1237	1070	785	883	1148
ENSMUSG00000139763.1	3	0	0	0	1	0	0	0	1
ENSMUSG00000094615.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000109928.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000097949.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000037940.18	2014	2571	2185	2750	2488	2417	2713	3255	3397
ENSMUSG00000090732.3	1	0	0	0	0	0	0	1	0
ENSMUSG00000090584.2	0	1	0	1	0	0	0	0	0
ENSMUSG00000125306.1	2	0	1	1	0	1	1	0	3
ENSMUSG00000091998.3	1	0	5	0	0	0	0	2	0
ENSMUSG00000089147.3	3	0	0	0	1	1	0	0	0
ENSMUSG00000109664.2	2	2	2	1	2	1	0	2	2
ENSMUSG00000110045.3	3	0	0	0	0	1	0	0	0
ENSMUSG00000142032.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140742.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140816.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000031712.11	208	257	270	666	614	434	271	343	359
ENSMUSG00000119975.2	1	5	5	6	8	3	5	1	6
ENSMUSG00000065182.3	0	1	0	0	0	0	0	0	0
ENSMUSG00000122524.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000097984.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000109893.2	0	1	2	0	0	0	0	0	1
ENSMUSG00000031711.8	880	891	996	703	696	758	792	947	1154
ENSMUSG00000127192.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000109643.3	6	0	1	0	0	0	3	3	3
ENSMUSG00000047747.11	369	429	411	270	293	365	343	520	503
ENSMUSG00000109600.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000109876.2	1	0	0	0	2	1	0	1	4
ENSMUSG00000131991.1	1	0	2	2	0	0	1	1	3
ENSMUSG00000074228.4	0	0	1	2	3	0	0	0	0
ENSMUSG00000031709.16	864	804	1097	561	638	649	771	1048	1147
ENSMUSG00000110422.2	9	2	3	1	3	3	9	6	4
ENSMUSG00000031710.5	79	2934	406	607	1002	207	2801	1609	1366
ENSMUSG00000035151.13	478	595	429	582	571	470	527	593	732
ENSMUSG00000124877.1	1	1	1	0	0	0	0	1	0
ENSMUSG00000035057.8	0	0	1	0	0	2	0	2	0
ENSMUSG00000082136.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000125993.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000002190.14	2	4	1	0	2	0	0	2	2
ENSMUSG00000063253.12	177	177	173	159	121	151	178	231	267
ENSMUSG00000110617.2	1	2	3	0	0	1	0	1	2
ENSMUSG00000110448.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127960.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000047286.8	0	0	0	0	0	0	0	0	0
ENSMUSG00000110478.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000133725.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000033938.6	1493	1633	1707	1076	1230	1259	1350	1802	2134
ENSMUSG00000031708.18	2631	3086	3079	1830	2031	2299	2466	3427	3952
ENSMUSG00000110580.3	92	146	100	28	50	41	74	98	107
ENSMUSG00000110471.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110690.2	14	18	11	5	4	11	12	17	18
ENSMUSG00000005483.11	1363	1243	1376	1259	1156	1587	891	1379	1377
ENSMUSG00000019433.10	570	613	714	402	455	539	564	723	820
ENSMUSG00000057672.17	3330	3248	3459	2387	2677	2647	3043	3825	4607
ENSMUSG00000019464.7	76	100	71	76	96	69	71	90	109
ENSMUSG00000074219.5	47	27	28	13	20	20	21	46	37
ENSMUSG00000005481.19	1745	1520	1968	1724	1849	1763	1424	1823	2210
ENSMUSG00000002885.15	3367	3228	3474	1707	2033	2243	2928	3653	4397
ENSMUSG00000098465.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000143661.1	14	22	22	8	4	19	23	11	28
ENSMUSG00000143744.1	1	0	0	0	0	3	2	1	0
ENSMUSG00000110570.2	0	0	0	0	0	0	0	0	0
ENSMUSG00002075288.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143619.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143503.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143781.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143701.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143574.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143537.1	0	1	1	0	0	0	2	1	1
ENSMUSG00000013033.17	1700	1664	1690	806	947	1198	1448	2140	2069
ENSMUSG00002075713.1	1	2	6	4	0	1	2	6	1
ENSMUSG00002076814.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000005470.9	302	217	266	192	169	211	232	307	413
ENSMUSG00000005469.11	1112	1270	1034	535	744	630	1048	1272	1650
ENSMUSG00000121579.1	0	1	0	0	1	0	0	1	0
ENSMUSG00000120736.2	5	1	3	1	2	4	4	2	1
ENSMUSG00000079003.4	632	527	631	263	292	423	464	659	695
ENSMUSG00000136156.1	0	0	0	0	0	0	0	0	2
ENSMUSG00000046408.16	11	22	18	5	6	8	10	17	23
ENSMUSG00000098823.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000074217.9	2	4	1	0	1	1	1	2	8
ENSMUSG00000080665.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000047986.13	693	783	789	456	437	476	690	923	1017
ENSMUSG00000005465.10	4517	4387	4824	2534	2654	3262	4055	5343	5790
ENSMUSG00000045232.5	62	42	63	12	16	35	54	63	67
ENSMUSG00000074215.3	44	39	44	22	11	23	43	29	50
ENSMUSG00000056753.5	35	39	45	46	36	19	39	57	59
ENSMUSG00000031706.8	1717	1514	1791	785	952	1001	1396	1840	2198
ENSMUSG00000076144.3	1	0	2	2	0	2	3	6	2
ENSMUSG00000037103.9	1821	1991	2218	1412	1407	1631	1739	2368	2688
ENSMUSG00000012889.9	228	230	311	102	126	181	232	367	345
ENSMUSG00000036686.17	1063	985	1223	638	783	828	937	1289	1445
ENSMUSG00000143511.1	18	13	19	5	8	9	20	31	17
ENSMUSG00000008129.15	51	66	79	55	39	59	81	87	115
ENSMUSG00002075294.1	0	3	2	0	0	0	2	1	3
ENSMUSG00000056155.7	4	1	3	0	1	2	7	9	9
ENSMUSG00000076338.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000065483.4	1	0	0	0	0	0	0	0	0
ENSMUSG00000120586.2	8	2	4	3	1	0	1	5	9
ENSMUSG00000124850.1	1	0	4	0	0	0	0	1	4
ENSMUSG00000120667.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000130171.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000103593.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000133927.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134012.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120746.2	2	0	1	1	4	0	0	1	2
ENSMUSG00000065611.3	2	1	5	0	1	1	0	0	1
ENSMUSG00000065444.3	0	0	1	1	1	0	0	0	0
ENSMUSG00000065541.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000105458.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000097296.3	119	94	156	47	64	71	79	135	151
ENSMUSG00000035671.7	500	645	675	246	369	367	510	655	723
ENSMUSG00000120710.2	2	1	0	0	0	0	0	3	2
ENSMUSG00000019362.9	1084	1060	1296	709	890	969	961	1274	1344
ENSMUSG00000004996.10	796	786	894	424	558	596	695	942	1099
ENSMUSG00000004994.13	379	364	370	286	284	295	299	450	588
ENSMUSG00000122714.1	1	2	0	3	3	0	1	5	10
ENSMUSG00000109653.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000034656.19	91	130	112	113	90	96	95	145	204
ENSMUSG00000064392.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000127031.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138274.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000140504.1	1	9	7	4	9	6	5	12	6
ENSMUSG00000086067.3	1	4	4	1	2	0	4	8	13
ENSMUSG00000136298.1	12	27	23	40	30	22	28	25	28
ENSMUSG00000136340.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000125578.1	0	0	0	1	0	0	0	0	0
ENSMUSG00000125691.1	0	0	0	0	1	0	0	1	0
ENSMUSG00000125654.1	1	0	2	0	0	0	1	2	0
ENSMUSG00000125616.1	0	0	0	0	2	0	1	0	0
ENSMUSG00000053560.6	1515	1321	1409	769	888	1065	1297	1635	1691
ENSMUSG00000120095.2	45	46	50	25	20	51	41	58	66
ENSMUSG00000118487.3	4	12	1	0	0	1	4	2	1
ENSMUSG00000001910.6	1863	1649	1903	1480	1606	1683	1521	2086	2393
ENSMUSG00000001909.17	1662	1841	1858	1686	1942	1793	1637	2180	2422
ENSMUSG00000001911.17	727	800	759	674	741	679	759	951	1023
ENSMUSG00000034041.6	1293	1273	1460	813	795	986	1202	1434	1832
ENSMUSG00000074203.6	51	54	100	35	34	54	57	76	93
ENSMUSG00000136505.1	0	0	5	0	0	0	0	0	0
ENSMUSG00000053226.8	58	77	99	32	47	46	50	73	126
ENSMUSG00000033751.6	187	236	203	131	153	175	171	234	254
ENSMUSG00000003813.16	852	725	844	745	805	802	827	967	1173
ENSMUSG00000136624.1	1	4	3	4	5	5	4	9	1
ENSMUSG00000003814.9	9374	8054	9649	6240	7028	8107	7343	9688	11483
ENSMUSG00000087685.3	5	6	15	4	1	3	7	12	13
ENSMUSG00000003808.19	1291	1171	1289	1163	1198	1269	1097	1430	1596
ENSMUSG00000098331.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000003824.13	72	100	79	60	47	72	70	103	111
ENSMUSG00000003809.15	518	548	512	231	303	281	485	601	773
ENSMUSG00000119989.2	13	18	6	6	5	13	15	12	19
ENSMUSG00000054191.10	6	14	15	2	1	3	3	12	17
ENSMUSG00000003812.14	816	805	1059	405	439	622	705	971	1108
ENSMUSG00000053693.17	193	202	177	78	108	124	153	195	198
ENSMUSG00002076705.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136739.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000048617.17	9	1	1	1	0	0	4	4	3
ENSMUSG00000052926.17	540	554	692	474	400	522	446	601	673
ENSMUSG00000111184.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000005161.16	1446	1563	1794	1209	1359	1402	1354	1790	2207
ENSMUSG00000052837.8	1968	1909	2181	1923	2215	2163	1964	2606	2699
ENSMUSG00000136582.1	2	0	0	1	0	0	0	0	0
ENSMUSG00000120484.2	10	13	16	10	10	8	13	16	31
ENSMUSG00000052566.9	186	221	258	379	376	278	204	238	316
ENSMUSG00000136665.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000052819.7	0	0	0	0	1	1	0	2	0
ENSMUSG00000052456.10	978	879	1017	683	742	866	860	1189	1304
ENSMUSG00000041203.10	2072	1997	2440	1405	1594	1843	1726	2410	2707
ENSMUSG00000126159.1	22	13	22	16	11	20	17	21	29
ENSMUSG00000031691.15	2161	2012	2181	1534	1651	1867	1788	2436	2635
ENSMUSG00000077527.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000087026.9	25	19	32	19	22	19	26	37	19
ENSMUSG00000008167.15	142	128	190	88	97	85	128	188	239
ENSMUSG00000099076.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000095845.4	12	12	8	14	9	6	4	5	11
ENSMUSG00000121028.2	72	67	54	62	39	59	63	70	90
ENSMUSG00000060038.15	514	424	550	433	432	439	437	602	691
ENSMUSG00000005150.17	407	433	484	326	310	342	385	493	586
ENSMUSG00000059355.14	452	460	535	432	448	471	422	550	681
ENSMUSG00000005142.11	6265	5247	6336	3745	3805	4825	4759	6482	6995
ENSMUSG00000074194.5	13	11	12	3	6	3	5	16	26
ENSMUSG00002076940.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110219.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000110386.2	0	1	0	0	5	1	1	0	2
ENSMUSG00000110200.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000062687.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000129855.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000051952.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000031696.10	1344	1392	1445	1142	1152	1241	1476	1725	2049
ENSMUSG00000031697.13	358	348	372	309	310	327	335	374	438
ENSMUSG00000088344.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000134575.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031698.15	0	1	3	2	0	1	2	3	2
ENSMUSG00000084895.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000036934.10	147	185	208	149	130	186	148	191	239
ENSMUSG00000109790.2	1	2	0	0	2	1	0	0	0
ENSMUSG00000103341.2	0	0	0	5	0	0	0	0	0
ENSMUSG00000127341.1	0	1	0	0	0	0	0	1	1
ENSMUSG00000130115.1	1	1	0	0	0	0	0	0	0
ENSMUSG00000031700.12	352	326	189	267	265	182	244	364	470
ENSMUSG00000031701.7	2604	2256	2558	3228	3160	2984	2199	2777	3259
ENSMUSG00000142608.1	3	0	0	0	0	0	0	0	0
ENSMUSG00000110341.2	0	1	0	2	0	0	1	2	8
ENSMUSG00000109731.3	0	1	1	1	0	1	3	0	3
ENSMUSG00000036902.12	80	60	66	114	109	96	59	100	113
ENSMUSG00000098388.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000109754.4	11	9	1	4	9	2	2	0	20
ENSMUSG00000031703.9	837	781	818	631	618	685	731	950	1074
ENSMUSG00000136672.1	0	0	0	2	0	8	4	0	3
ENSMUSG00000036879.17	749	892	788	585	588	566	759	950	1069
