gene_id	SRR31032510	SRR31032511	SRR31032512	SRR31032507	SRR31032508	SRR31032509	SRR31032504	SRR31032505	SRR31032506
ENSMUSG00000020411.3	0	13	0	0	0	1	1	0	6
ENSMUSG00000143913.1	0	0	0	1	2	0	0	0	0
ENSMUSG00000099331.3	0	0	0	0	0	0	0	0	1
ENSMUSG00000020340.17	2946	3225	1873	1546	1896	1563	2577	2301	2590
ENSMUSG00000048721.3	10	10	0	5	2	4	0	3	0
ENSMUSG00000081078.2	7	0	2	5	0	4	2	0	0
ENSMUSG00000020395.14	102	60	44	85	74	81	56	65	38
ENSMUSG00000085853.3	0	2	0	0	0	1	0	2	0
ENSMUSG00000020401.7	0	19	2	5	0	1	1	13	1
ENSMUSG00000020397.16	994	585	571	526	642	382	649	742	718
ENSMUSG00000082530.2	1	0	3	3	1	3	0	0	1
ENSMUSG00000020399.15	2657	2880	1615	1015	900	577	1597	1337	1829
ENSMUSG00000078924.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000081713.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000086981.4	0	3	0	0	0	1	0	0	0
ENSMUSG00000082749.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000046974.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000064010.13	0	0	0	0	0	0	0	0	0
ENSMUSG00000086909.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000080970.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000040413.16	0	0	0	0	0	1	0	2	0
ENSMUSG00000080776.2	4	7	4	5	1	4	3	10	9
ENSMUSG00000040405.14	164	115	78	155	114	96	76	93	58
ENSMUSG00000055546.7	641	245	332	1006	986	850	203	180	326
ENSMUSG00000082818.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000020354.16	0	3	0	0	0	0	2	0	4
ENSMUSG00000130241.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000082792.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000065804.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000081952.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000136939.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000083954.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000083159.2	0	0	0	0	0	0	0	1	0
ENSMUSG00000123572.1	0	1	0	1	0	1	0	0	0
ENSMUSG00000082250.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000088425.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000123617.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000083460.2	0	0	0	0	2	0	0	0	2
ENSMUSG00000082454.4	8	24	6	9	9	1	2	9	9
ENSMUSG00000132027.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020372.16	5016	4070	2241	2112	2343	1536	2957	3127	2689
ENSMUSG00000064500.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000064725.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000064780.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000040365.15	75	95	48	42	67	26	106	58	53
ENSMUSG00000135932.1	5	0	0	0	0	2	0	2	0
ENSMUSG00000138808.1	0	0	4	1	0	5	3	0	5
ENSMUSG00000078154.4	25	14	9	7	13	6	16	6	2
ENSMUSG00000040350.17	424	549	385	298	281	219	365	342	303
ENSMUSG00000138852.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000086245.2	49	47	24	21	18	10	27	30	15
ENSMUSG00000132080.1	0	0	3	0	1	0	0	0	0
ENSMUSG00000046879.8	1566	1464	705	10140	10488	9080	2443	1970	2157
ENSMUSG00000142640.1	26	50	20	155	200	146	49	25	41
ENSMUSG00000058163.15	125	231	49	1005	912	844	146	280	178
ENSMUSG00000048852.14	15	34	9	1647	1514	1909	114	36	115
ENSMUSG00000078153.4	158	200	131	270	283	285	159	163	189
ENSMUSG00000069893.11	24	30	52	248	110	253	67	70	110
ENSMUSG00000127726.1	2	2	2	15	14	11	8	6	4
ENSMUSG00000078922.10	90	177	69	3230	3429	3565	237	206	288
ENSMUSG00000084153.3	0	0	1	0	0	0	0	0	0
ENSMUSG00000069892.10	36	70	119	294	120	403	117	118	175
ENSMUSG00000040328.18	0	0	0	192	215	199	0	9	0
ENSMUSG00000078921.4	258	461	126	3407	3338	3152	701	625	675
ENSMUSG00000083178.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000078920.4	980	906	299	12703	14909	12940	1900	2289	1907
ENSMUSG00000139247.1	1	16	0	34	32	16	3	4	2
ENSMUSG00000082116.2	0	1	0	0	0	0	0	0	0
ENSMUSG00000047511.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000050763.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000048378.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000040283.15	0	0	0	0	0	0	0	0	0
ENSMUSG00000121252.1	10	6	6	1	8	6	2	1	0
ENSMUSG00000046311.15	152	467	716	438	178	459	277	278	509
ENSMUSG00000120017.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000020346.17	1354	1741	781	2282	2086	1827	1620	1450	1126
ENSMUSG00000126957.1	0	0	0	0	0	0	1	3	3
ENSMUSG00000126997.1	6	2	2	0	0	2	0	1	7
ENSMUSG00000059864.3	3	0	0	0	0	0	0	0	0
ENSMUSG00000101750.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000100923.3	0	0	0	0	0	0	0	0	1
ENSMUSG00000101874.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000045421.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000127527.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000084278.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000107573.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000047702.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000063386.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000108167.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000059729.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000044170.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000107417.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000063827.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000095187.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000107645.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000133898.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133931.1	0	0	0	0	0	0	1	0	0
ENSMUSG00000081791.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000020357.4	1	34	0	106	286	192	35	46	32
ENSMUSG00000134016.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000064057.13	0	0	0	0	0	0	0	0	0
ENSMUSG00000020362.14	970	1096	914	572	830	598	684	730	801
ENSMUSG00000083061.2	4	0	0	3	2	0	0	0	5
ENSMUSG00000081570.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000120410.2	0	1	0	0	0	2	2	0	0
ENSMUSG00000122220.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076248.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081934.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000020363.7	438	861	629	689	551	666	586	354	605
ENSMUSG00000138263.1	0	6	2	0	2	1	0	2	1
ENSMUSG00000020366.19	1031	1154	726	963	874	744	992	966	969
ENSMUSG00000123834.1	1	2	3	6	0	3	6	13	8
ENSMUSG00002074879.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020374.17	0	0	0	0	1	1	0	0	2
ENSMUSG00000131409.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000131448.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134539.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000131287.1	0	0	0	0	1	0	1	0	0
ENSMUSG00000020376.18	2538	2532	1312	692	680	374	1545	1603	1025
ENSMUSG00000065417.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000084302.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000036644.16	1158	1555	793	621	496	553	910	726	812
ENSMUSG00000085192.3	15	8	3	8	5	11	9	14	8
ENSMUSG00000020381.11	21	14	8	10	5	7	16	8	4
ENSMUSG00000015837.16	4514	7268	4809	5813	3776	4514	4815	4005	4762
ENSMUSG00000036620.15	329	431	250	298	163	189	325	234	265
ENSMUSG00000130881.1	0	3	1	1	0	0	0	3	0
ENSMUSG00000098474.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000020377.16	58	115	91	97	65	101	76	61	80
ENSMUSG00000097887.4	7	23	6	14	2	8	14	11	9
ENSMUSG00000130844.1	0	1	0	0	0	0	0	0	3
ENSMUSG00000050567.17	164	101	84	71	47	67	94	83	63
ENSMUSG00000130772.1	3	3	0	4	1	2	1	0	1
ENSMUSG00000020368.16	8154	9565	5770	3909	3599	3248	5360	5675	5873
ENSMUSG00000132076.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120045.2	0	0	7	0	2	0	0	3	0
ENSMUSG00000082545.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132039.1	0	0	0	3	0	0	0	0	0
ENSMUSG00000050087.5	1	0	0	0	0	0	0	0	0
ENSMUSG00000076450.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000131997.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000007850.17	1270	1583	1223	644	676	625	912	655	1136
ENSMUSG00000020375.10	920	954	513	524	510	415	626	682	563
ENSMUSG00000127186.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002074926.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138093.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000085564.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000036545.10	0	0	2	0	3	1	0	0	0
ENSMUSG00000140242.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127182.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087080.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000085902.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000123082.1	0	0	0	0	0	0	0	0	0
ENSMUSG00002076575.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000044807.14	57	16	17	0	0	0	6	0	10
ENSMUSG00000044296.11	0	0	0	0	0	0	0	0	0
ENSMUSG00000000617.15	0	0	0	0	0	0	0	0	0
ENSMUSG00000086226.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000048728.16	0	0	0	0	0	0	0	0	0
ENSMUSG00000049321.18	18	1	0	9	0	0	1	0	7
ENSMUSG00000020335.14	0	0	0	0	0	0	0	0	0
ENSMUSG00000072983.5	0	0	0	0	0	0	0	0	0
ENSMUSG00000044542.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000083542.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000050343.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000082074.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000061952.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000083825.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000060918.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000059397.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000057890.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000020364.15	0	0	0	0	0	0	0	0	0
ENSMUSG00000072982.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000080918.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000083156.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000083312.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000086646.10	0	0	0	7	0	0	0	0	0
ENSMUSG00000081296.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000061469.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000045942.14	0	0	0	1	0	5	0	3	0
ENSMUSG00000020385.17	813	1501	882	718	495	462	780	810	740
ENSMUSG00002076304.1	10	10	18	1	6	4	12	9	5
ENSMUSG00000063564.14	69	160	15	40	22	17	52	27	36
ENSMUSG00000138251.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000121064.2	4	2	3	1	0	1	4	0	1
ENSMUSG00000020359.14	186	234	136	126	106	64	121	182	117
ENSMUSG00000020358.18	3196	3440	1759	1237	1494	934	2073	1952	1996
ENSMUSG00000123339.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000123299.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000001056.4	1078	900	421	224	273	132	544	681	561
ENSMUSG00000001054.10	498	550	300	204	217	167	359	439	298
ENSMUSG00000001053.16	67	211	61	20	67	50	95	104	88
ENSMUSG00000052563.15	54	33	7	0	10	0	22	26	0
ENSMUSG00000143124.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000007777.10	255	239	124	74	106	74	145	189	133
ENSMUSG00000036391.17	89	234	159	101	112	112	157	115	164
ENSMUSG00000119011.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020386.6	1488	1224	700	576	649	499	904	871	748
ENSMUSG00000020387.16	114	154	77	64	88	68	72	83	118
ENSMUSG00000141862.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127043.1	1	0	0	0	0	0	2	1	0
ENSMUSG00000127086.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000130852.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000130890.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143456.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138673.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110618.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000124699.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000141631.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093325.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000020392.9	586	537	314	245	255	131	361	476	375
ENSMUSG00000127368.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000020390.13	2990	2945	1600	1565	1425	1295	1641	1690	1425
ENSMUSG00000086493.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000020389.20	34	68	26	43	28	19	15	20	55
ENSMUSG00000084800.2	5	1	1	2	2	0	0	1	0
ENSMUSG00000120196.2	0	6	0	0	0	0	0	4	0
ENSMUSG00000125256.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020349.5	5228	4269	2959	2846	2924	2296	3450	3003	2789
ENSMUSG00002076463.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000092870.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000122723.1	4	0	0	1	0	0	1	0	0
ENSMUSG00000062204.2	0	5	0	0	0	0	0	0	0
ENSMUSG00000121382.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108218.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000122048.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000083175.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000060170.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000134383.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000134341.1	13	2	2	0	3	4	4	2	2
ENSMUSG00000036309.15	3110	2911	1668	1162	1431	862	1845	1812	1966
ENSMUSG00000086920.2	16	14	0	4	0	0	6	3	2
ENSMUSG00000000782.17	1080	1247	892	847	993	792	908	593	644
ENSMUSG00000086395.2	0	0	7	5	3	0	4	0	5
ENSMUSG00000120287.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132377.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133093.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000119956.2	0	0	2	0	0	0	0	0	0
ENSMUSG00000137617.1	0	0	1	0	0	0	0	0	0
ENSMUSG00000020402.12	1208	1149	753	610	628	496	843	864	838
ENSMUSG00000137695.1	0	0	0	2	3	1	0	0	0
ENSMUSG00000036275.14	2764	2922	2084	2802	3009	2630	2179	2382	2324
ENSMUSG00000080951.2	0	0	0	1	0	2	2	2	1
ENSMUSG00000139961.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122611.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133929.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081297.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127551.1	0	2	0	0	1	0	0	0	0
ENSMUSG00000083129.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000127632.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127675.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127590.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134321.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000036264.10	0	10	0	8	0	6	0	0	0
ENSMUSG00000134362.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134278.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000134240.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087668.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000134406.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000058073.5	0	0	0	0	0	1	0	0	1
ENSMUSG00000143879.1	0	2	2	0	0	0	0	0	0
ENSMUSG00000020361.14	2782	2885	1638	1379	1367	870	1868	2005	1786
ENSMUSG00000130645.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138217.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000018239.10	95	146	46	62	38	73	75	77	78
ENSMUSG00000138180.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000082263.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000049470.14	779	1044	593	691	399	531	660	596	542
ENSMUSG00000139873.1	2	0	0	0	0	0	1	2	0
ENSMUSG00000139832.1	0	8	8	3	1	3	0	0	7
ENSMUSG00000064719.3	2	2	3	1	0	0	0	0	0
ENSMUSG00000105908.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000036216.6	0	1	0	0	1	0	0	0	0
ENSMUSG00000044894.15	904	822	425	444	555	386	549	611	524
ENSMUSG00000018238.7	13	17	9	1	0	4	12	6	1
ENSMUSG00000130107.1	0	0	0	4	6	0	0	0	0
ENSMUSG00000072963.3	0	0	0	0	0	0	0	1	0
ENSMUSG00000018387.13	28	30	34	44	47	75	68	79	34
ENSMUSG00000085707.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000049427.3	0	0	0	0	0	0	0	1	0
ENSMUSG00000044352.7	0	0	0	0	0	0	0	0	10
ENSMUSG00000132765.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000054450.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000132846.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000132807.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000085718.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000018398.19	137	200	76	89	51	49	151	119	81
ENSMUSG00000121984.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086851.3	0	0	4	0	0	0	0	0	0
ENSMUSG00000018395.20	67	151	66	117	69	84	62	96	132
ENSMUSG00000000869.13	16	9	1	4	7	0	3	2	3
ENSMUSG00000020383.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000084373.2	0	1	3	2	0	1	0	2	0
ENSMUSG00000020380.17	387	912	766	539	233	339	658	614	826
ENSMUSG00002075965.1	0	0	0	0	0	0	4	0	2
ENSMUSG00000132355.1	1	6	0	0	0	0	0	0	0
ENSMUSG00000081769.11	65	125	76	111	101	82	70	64	94
ENSMUSG00000036117.3	0	0	0	0	0	0	0	3	0
ENSMUSG00000086595.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000083986.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000139715.1	0	0	0	0	0	1	0	0	0
ENSMUSG00000139794.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120213.2	0	0	0	0	0	1	0	0	0
ENSMUSG00000099153.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000139753.1	0	0	1	1	0	0	0	8	0
ENSMUSG00000018899.18	4145	6950	3535	11262	8590	9089	4306	3356	4554
ENSMUSG00000091191.4	131	194	94	308	296	222	116	113	96
ENSMUSG00000139872.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000018900.8	546	476	240	131	142	96	346	315	288
ENSMUSG00000082271.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000082380.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000118395.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000081098.2	0	0	0	1	0	0	0	0	0
ENSMUSG00000063652.11	121	32	62	17	33	54	61	93	43
ENSMUSG00000080768.2	2	2	1	1	0	4	1	0	0
ENSMUSG00000137923.1	3	0	0	0	0	0	0	0	2
ENSMUSG00000020334.7	56	34	40	33	2	10	14	33	24
ENSMUSG00000020388.13	445	353	242	397	545	417	315	317	329
ENSMUSG00000124960.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000018906.15	13	16	0	0	0	10	7	0	4
ENSMUSG00000140562.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000036045.7	0	0	0	0	0	0	0	0	0
ENSMUSG00000086209.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000060068.8	0	0	0	0	0	0	0	2	0
ENSMUSG00000120110.2	0	0	1	0	0	0	0	0	0
ENSMUSG00000142382.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000018916.6	6	13	2	8	4	7	0	0	0
ENSMUSG00000018914.6	0	0	0	0	0	0	0	0	0
ENSMUSG00000124642.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020333.18	0	0	0	0	0	0	0	0	0
ENSMUSG00000124686.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000124603.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000085888.10	0	0	0	0	0	0	0	0	0
ENSMUSG00000020332.8	0	0	0	2	3	2	0	0	0
ENSMUSG00000078151.4	0	1	0	2	0	0	0	0	0
ENSMUSG00000084212.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000035992.16	117	290	226	191	116	154	211	163	244
ENSMUSG00000124096.1	0	2	0	0	4	0	1	6	0
ENSMUSG00000088437.4	0	0	0	0	0	1	1	1	0
ENSMUSG00000037533.21	822	1219	943	790	220	488	594	453	669
ENSMUSG00000123193.1	18	15	3	7	5	2	2	1	12
ENSMUSG00002075026.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000052298.13	5008	6205	2805	2489	2403	1510	4375	4588	3765
ENSMUSG00000086039.2	0	7	4	0	0	2	2	3	0
ENSMUSG00000140015.1	0	0	0	0	0	0	0	7	2
ENSMUSG00000082503.2	0	0	2	0	0	2	0	1	0
ENSMUSG00000086789.3	5	1	3	0	7	0	15	8	1
ENSMUSG00000020268.15	30	60	6	0	3	2	15	8	12
ENSMUSG00002075772.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000120956.2	0	5	0	0	0	0	0	0	0
ENSMUSG00000020267.7	2305	1668	862	776	941	533	1139	1299	1166
ENSMUSG00000018339.13	55	86	26	51	43	27	24	15	35
ENSMUSG00000143739.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020400.18	545	952	453	580	492	473	566	600	454
ENSMUSG00000082180.2	0	2	0	0	0	0	0	0	0
ENSMUSG00000018340.14	5063	5215	2839	2585	2947	1977	3855	3657	3872
ENSMUSG00000143698.1	1	0	0	0	0	0	0	0	0
ENSMUSG00000143656.1	0	0	0	0	8	0	0	0	0
ENSMUSG00000049588.14	409	366	160	71	131	79	285	253	213
ENSMUSG00000000594.8	25594	25143	12118	7219	9003	4478	18520	19041	14290
ENSMUSG00000044751.6	9	6	4	8	1	6	7	3	2
ENSMUSG00000142794.1	0	1	0	0	1	0	0	0	0
ENSMUSG00000080738.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000049491.16	30	29	5	4	1	6	10	1	6
ENSMUSG00000085531.4	48	28	31	31	46	13	28	55	42
ENSMUSG00000130904.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020264.6	0	5	6	13	0	1	3	2	0
ENSMUSG00000084980.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000020261.16	29	108	12	12	8	1	13	18	17
ENSMUSG00000129109.1	5	0	0	0	0	0	0	1	0
ENSMUSG00000055333.15	0	8	0	0	0	0	0	0	0
ENSMUSG00000139937.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000141852.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000127183.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000018593.14	9	48	15	25	24	10	25	62	41
ENSMUSG00000018585.10	5914	4933	2918	3281	3981	2750	3920	3964	3685
ENSMUSG00000081107.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000018583.6	8221	8504	4267	3354	3599	2463	4871	5428	5035
ENSMUSG00000065061.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000087342.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000098906.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000000263.16	0	0	0	2	0	0	1	0	0
ENSMUSG00000086460.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000083363.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000130337.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000128404.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086020.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000128441.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000037393.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000128370.1	0	0	0	0	1	0	0	0	0
ENSMUSG00000128483.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000138883.1	3	3	0	0	0	0	2	1	6
ENSMUSG00000084169.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000065635.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000138923.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081749.4	0	0	0	0	0	0	0	0	0
ENSMUSG00000137283.1	0	1	0	0	0	0	0	0	0
ENSMUSG00000088228.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000136312.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000133969.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122320.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020524.17	0	0	0	0	0	0	0	0	0
ENSMUSG00000135111.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000139664.1	0	0	0	0	2	0	0	0	0
ENSMUSG00000082476.2	0	0	0	0	0	0	0	0	1
ENSMUSG00000020523.15	844	915	477	430	446	323	595	603	540
ENSMUSG00000020522.14	1268	1568	648	551	588	312	790	845	704
ENSMUSG00000139966.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086028.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000085719.3	0	0	0	0	0	0	0	0	0
ENSMUSG00000143499.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020520.15	953	1165	553	398	296	270	923	769	784
ENSMUSG00000143563.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000143422.1	0	0	0	0	0	0	1	0	1
ENSMUSG00000086933.2	0	0	0	0	0	0	0	0	0
ENSMUSG00000077155.3	0	0	0	0	0	0	0	0	0
ENSMUSG00002075530.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142261.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087165.10	17	11	6	7	0	5	7	9	4
ENSMUSG00000142220.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000142296.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020519.6	138	113	66	67	66	40	117	72	47
ENSMUSG00000142658.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000037335.14	0	0	0	0	0	0	0	0	2
ENSMUSG00000084223.2	0	0	0	0	0	0	0	0	1
ENSMUSG00000136047.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000136087.1	0	0	0	0	0	0	0	0	0
ENSMUSG00000137758.1	0	0	0	0	0	0	0	0	0
