Database	Term ID	Term name	Overlap count	Tested-gene denominator	Background term count	Background denominator	Gene ratio	Background ratio	Nominal p-value	Adjusted p-value (FDR)	q-value	Mapped retained genes
GO Biological Process	GO:0009615	response to virus	71	241	369	18659	0.2946058091286307	0.019775979420118977	9.37545741925156e-64	2.391679187651073e-60	1.8454847762105707e-60	Trim30c;Acod1;Cxcl10;Ifit1;Ifit3;Mx2;Oasl1;Ifit3b;Mx1;Isg15;Oas1g;Ifit1bl1;Oas3;Cxcl9;Ifit2;Isg20;Tgtp1;Oas1a;Irf7;Oasl2;Rsad2;Oas2;Ifit1bl2;Zbp1;Rtp4;Ifih1;Slfn9;Dhx58;Mlkl;Igtp;Slfn8;Trim30d;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Parp9;Gbp7;Il12rb1;Trim30a;Bst2;Cgas;Gbp4;Oas1b;Stat2;Tlr3;Tlr9;Rigi;Dtx3l;Mov10;Gbp3;Lgals9;Stat1;Fgl2;Pml;Ifitm3;Nmi;Trim25;Znfx1;Samhd1;Trim21;Adar;Myd88;Irf1;Il15;Oas1c;Zc3hav1;Trim34a;Trim12c;Mmp12
GO Biological Process	GO:0051607	defense response to virus	66	241	314	18659	0.27385892116182575	0.016828340211158154	9.24578879526497e-62	9.852514977128165e-59	7.602468797470412e-59	Trim30c;Acod1;Cxcl10;Ifit1;Ifit3;Mx2;Oasl1;Ifit3b;Isg15;Oas1g;Ifit1bl1;Oas3;Cxcl9;Ifit2;Isg20;Oas1a;Irf7;Oasl2;Rsad2;Oas2;Ifit1bl2;Zbp1;Rtp4;Ifih1;Slfn9;Dhx58;Mlkl;Igtp;Slfn8;Trim30d;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Parp9;Gbp7;Il12rb1;Trim30a;Bst2;Cgas;Gbp4;Oas1b;Stat2;Tlr3;Tlr9;Rigi;Dtx3l;Mov10;Gbp3;Stat1;Fgl2;Pml;Ifitm3;Trim25;Znfx1;Samhd1;Trim21;Myd88;Irf1;Il15;Oas1c;Zc3hav1;Trim34a;Trim12c;Mmp12
GO Biological Process	GO:0140546	defense response to symbiont	66	241	315	18659	0.27385892116182575	0.01688193365132108	1.1586650306305173e-61	9.852514977128165e-59	7.602468797470412e-59	Trim30c;Acod1;Cxcl10;Ifit1;Ifit3;Mx2;Oasl1;Ifit3b;Isg15;Oas1g;Ifit1bl1;Oas3;Cxcl9;Ifit2;Isg20;Oas1a;Irf7;Oasl2;Rsad2;Oas2;Ifit1bl2;Zbp1;Rtp4;Ifih1;Slfn9;Dhx58;Mlkl;Igtp;Slfn8;Trim30d;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Parp9;Gbp7;Il12rb1;Trim30a;Bst2;Cgas;Gbp4;Oas1b;Stat2;Tlr3;Tlr9;Rigi;Dtx3l;Mov10;Gbp3;Stat1;Fgl2;Pml;Ifitm3;Trim25;Znfx1;Samhd1;Trim21;Myd88;Irf1;Il15;Oas1c;Zc3hav1;Trim34a;Trim12c;Mmp12
GO Biological Process	GO:0035456	response to interferon-beta	40	241	72	18659	0.16597510373443983	0.0038587276917305324	1.9136470987317757e-57	1.2204284372161897e-54	9.417158091127423e-55	Ifi207;Acod1;Ifit1;Ifit3;Gm4841;Oas1g;Gm12185;Tgtp1;Oas1a;Gm5431;Ifi211;F830016B08Rik;Ifi204;Gbp6;Tgtp2;Iigp1;Ifi205;Ifi206;Ifi213;Iigp1c;Gbp2;Igtp;Xaf1;Ifi47;Irgm2;Ifi214;Irgm1;Ifi209;Gbp7;Bst2;Oas1b;Ifi203;Mndal;Gbp3;Stat1;Pnpt1;Ifitm3;Irf1;Oas1c;9930111J21Rik1
GO Biological Process	GO:0035458	cellular response to interferon-beta	37	241	61	18659	0.15352697095435686	0.0032691998499383675	3.339602878839675e-55	1.703865388784002e-52	1.3147489228274089e-52	Ifi207;Acod1;Ifit1;Ifit3;Gm4841;Oas1g;Gm12185;Tgtp1;Oas1a;Gm5431;Ifi211;F830016B08Rik;Ifi204;Gbp6;Tgtp2;Iigp1;Ifi205;Ifi206;Ifi213;Iigp1c;Gbp2;Igtp;Ifi47;Irgm2;Ifi214;Irgm1;Ifi209;Gbp7;Oas1b;Ifi203;Mndal;Gbp3;Stat1;Pnpt1;Irf1;Oas1c;9930111J21Rik1
GO Biological Process	GO:0045088	regulation of innate immune response	66	241	440	18659	0.27385892116182575	0.023581113671686586	1.217279875141691e-51	5.17546826914409e-49	3.9935322219560736e-49	Ifi207;Trim30c;Acod1;Oasl1;Isg15;Oas1g;Oas3;Oas1a;Ifi211;Irf7;Rsad2;Ifi204;Zbp1;Ifi205;Ifi206;Ifih1;Ifi213;Dhx58;Gbp2;Igtp;Fpr2;Trim30d;Eif2ak2;Irgm2;Ddx60;Ifi214;Gbp5;Irgm1;Ifi209;Parp9;Gbp7;Slc15a3;Parp14;Trim30a;Cgas;Oas1b;Ifi203;Stat2;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Mndal;Gbp3;Lgals9;Nlrc5;Ifi35;Nmi;Trim25;Znfx1;Samhd1;Trim21;Adar;Myd88;Irf1;Trafd1;H2-T22;Tap1;Pik3ap1;H2-T10;Oas1c;Zc3hav1;Trim12c;Mmp12
GO Biological Process	GO:0045089	positive regulation of innate immune response	58	241	363	18659	0.24066390041493776	0.019454418779141433	8.915792787481157e-47	3.2491696286949193e-44	2.5071477462541003e-44	Ifi207;Trim30c;Acod1;Oasl1;Oas1g;Oas3;Oas1a;Ifi211;Irf7;Rsad2;Ifi204;Zbp1;Ifi205;Ifi206;Ifih1;Ifi213;Dhx58;Gbp2;Igtp;Fpr2;Trim30d;Eif2ak2;Irgm2;Ddx60;Ifi214;Gbp5;Irgm1;Ifi209;Parp9;Gbp7;Slc15a3;Trim30a;Cgas;Oas1b;Ifi203;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Mndal;Gbp3;Lgals9;Nlrc5;Ifi35;Nmi;Trim25;Znfx1;Myd88;Irf1;H2-T22;Pik3ap1;H2-T10;Oas1c;Zc3hav1;Trim12c;Mmp12
GO Biological Process	GO:0002833	positive regulation of response to biotic stimulus	59	241	390	18659	0.24481327800829875	0.020901441663540382	3.53944602906394e-46	1.1286408525177641e-43	8.708900097828382e-44	Ifi207;Trim30c;Acod1;Oasl1;Oas1g;Oas3;Oas1a;Ifi211;Irf7;Rsad2;Ifi204;Zbp1;Ifi205;Ifi206;Ifih1;Ifi213;Dhx58;Gbp2;Igtp;Fpr2;Trim30d;Eif2ak2;Irgm2;Ddx60;Ifi214;Gbp5;Irgm1;Ifi209;Parp9;Gbp7;Slc15a3;Trim30a;Cgas;Oas1b;Ifi203;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd274;Cd300lf;Mndal;Gbp3;Lgals9;Nlrc5;Ifi35;Nmi;Trim25;Znfx1;Myd88;Irf1;H2-T22;Pik3ap1;H2-T10;Oas1c;Zc3hav1;Trim12c;Mmp12
GO Biological Process	GO:0002218	activation of innate immune response	51	241	276	18659	0.21161825726141079	0.01479178948496704	2.429196451068664e-44	6.885422385195735e-42	5.31297937251275e-42	Ifi207;Trim30c;Acod1;Oasl1;Oas1g;Oas3;Oas1a;Ifi211;Irf7;Rsad2;Ifi204;Zbp1;Ifi205;Ifi206;Ifih1;Ifi213;Dhx58;Gbp2;Igtp;Trim30d;Eif2ak2;Irgm2;Ddx60;Ifi214;Gbp5;Irgm1;Ifi209;Gbp7;Slc15a3;Trim30a;Cgas;Oas1b;Ifi203;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Mndal;Gbp3;Ifi35;Nmi;Trim25;Znfx1;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1;Trim12c
GO Biological Process	GO:0031349	positive regulation of defense response	60	241	491	18659	0.24896265560165975	0.026314379119995714	2.0431021506494988e-41	5.2119535863068714e-39	4.02168528601533e-39	Ifi207;Trim30c;Acod1;Oasl1;Oas1g;Oas3;Oas1a;Ifi211;Irf7;Rsad2;Ifi204;Zbp1;Ifi205;Ifi206;Ifih1;Fcgr1;Ifi213;Dhx58;Gbp2;Igtp;Fpr2;Trim30d;Eif2ak2;Irgm2;Ddx60;Ifi214;Gbp5;Irgm1;Ifi209;Parp9;Gbp7;Slc15a3;Trim30a;Cgas;Oas1b;Ifi203;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Mndal;Gbp3;Lgals9;Nlrc5;Ifi35;Nmi;Trim25;Znfx1;Myd88;Irf1;S100a9;H2-T22;Pik3ap1;H2-T10;Oas1c;Zc3hav1;Trim12c;Mmp12
GO Biological Process	GO:0034341	response to type II interferon	33	241	143	18659	0.13692946058091288	0.00766386194329814	4.0426562222353165e-32	9.375287293565719e-30	7.234226924000041e-30	Acod1;Ccl2;Ccl7;Gbp10;Gbp11;Ccl12;Tgtp1;Gbp6;Ccl4;Gbp2;Igtp;Irgm2;Gbp5;Irgm1;Parp9;Gbp7;Daxx;Parp14;Il12rb1;Bst2;Gbp4;Gbp3;Nlrc5;Stat1;Gbp9;Ifitm3;Sp100;Trim21;Stx11;Gch1;Irf1;Ubd;Gbp8
GO Biological Process	GO:0048525	negative regulation of viral process	29	241	103	18659	0.12033195020746888	0.005520124336781178	4.401045059687351e-31	9.35588828938536e-29	7.219258124223988e-29	Trim30c;Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ch25h;Ifih1;Trim30d;Eif2ak2;Trim30a;Bst2;Oas1b;Stat1;Ifitm3;Trim25;Sp100;Znfx1;Trim21;Trim14;Oas1c;Zc3hav1;Trim12c;Ly6e
GO Biological Process	GO:0050792	regulation of viral process	33	241	178	18659	0.13692946058091288	0.009539632349000482	8.795159096428176e-29	1.7258808349990983e-26	1.3317366405117962e-26	Trim30c;Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ch25h;Ifih1;Trim30d;Eif2ak2;Gbp7;Trim30a;Bst2;Oas1b;Gbp3;Stat1;Ifitm3;Trim25;Sp100;Znfx1;Trim21;Adar;Trim14;Oas1c;Zc3hav1;Trim34a;Trim12c;Ly6e
GO Biological Process	GO:1903900	regulation of viral life cycle	30	241	147	18659	0.12448132780082988	0.007878235703949837	1.5120413440219448e-27	2.7551553347142726e-25	2.1259528671586745e-25	Trim30c;Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ch25h;Ifih1;Trim30d;Eif2ak2;Gbp7;Trim30a;Bst2;Oas1b;Gbp3;Ifitm3;Trim25;Znfx1;Trim21;Adar;Oas1c;Zc3hav1;Trim34a;Trim12c;Ly6e
GO Biological Process	GO:0032606	type I interferon production	29	241	136	18659	0.12033195020746888	0.007288707862157672	3.0405261108320365e-27	5.1709214058216835e-25	3.9900237384252e-25	Acod1;Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Ifih1;Dhx58;Igtp;Xaf1;Irgm2;Irgm1;Gbp7;Cgas;Gbp4;Oas1b;Tlr3;Tlr9;Rigi;Gbp3;Stat1;Nmi;Myd88;Irf1;Irf9;Oas1c;Zc3hav1;Mmp12
GO Biological Process	GO:0140888	interferon-mediated signaling pathway	24	241	82	18659	0.0995850622406639	0.004394662093359773	2.448228218696635e-26	3.88115862888272e-24	2.994807665109941e-24	Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Zbp1;Ifih1;Igtp;Irgm2;Irgm1;Parp9;Parp14;Oas1b;Stat2;Nlrc5;Stat1;Ifitm3;Samhd1;Adar;Myd88;Irf1;Oas1c;Mmp12
GO Biological Process	GO:0002753	cytosolic pattern recognition receptor signaling pathway	29	241	146	18659	0.12033195020746888	0.007824642263786912	2.699357185758048e-26	3.88115862888272e-24	2.994807665109941e-24	Oasl1;Oas1g;Oas3;Oas1a;Irf7;Rsad2;Ifih1;Dhx58;Gbp2;Igtp;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Slc15a3;Trim30a;Cgas;Oas1b;Tlr3;Tlr9;Casp4;Rigi;Trim25;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1
GO Biological Process	GO:0002221	pattern recognition receptor signaling pathway	34	241	229	18659	0.14107883817427386	0.012272897797309609	2.8261676393589457e-26	3.88115862888272e-24	2.994807665109941e-24	Acod1;Oasl1;Oas1g;Oas3;Oas1a;Irf7;Rsad2;Ifih1;Dhx58;Gbp2;Igtp;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Slc15a3;Trim30a;Cgas;Oas1b;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Ifi35;Nmi;Trim25;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1
GO Biological Process	GO:0032479	regulation of type I interferon production	28	241	132	18659	0.11618257261410789	0.007074334101505975	2.89071007247243e-26	3.88115862888272e-24	2.994807665109941e-24	Acod1;Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Ifih1;Dhx58;Igtp;Xaf1;Irgm2;Irgm1;Gbp7;Cgas;Gbp4;Oas1b;Tlr3;Tlr9;Rigi;Gbp3;Stat1;Nmi;Myd88;Irf1;Oas1c;Zc3hav1;Mmp12
GO Biological Process	GO:0002758	innate immune response-activating signaling pathway	34	241	240	18659	0.14107883817427386	0.012862425639101773	1.3984281686903927e-25	1.783695129164596e-23	1.3763477239215973e-23	Acod1;Oasl1;Oas1g;Oas3;Oas1a;Irf7;Rsad2;Ifih1;Dhx58;Gbp2;Igtp;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Slc15a3;Trim30a;Cgas;Oas1b;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Ifi35;Nmi;Trim25;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1
GO Biological Process	GO:0071346	cellular response to type II interferon	26	241	116	18659	0.1078838174273859	0.006216839058899191	4.027451485209806e-25	4.892394637509626e-23	3.775104900923478e-23	Acod1;Ccl2;Ccl7;Gbp10;Gbp11;Ccl12;Gbp6;Ccl4;Gbp2;Igtp;Irgm2;Gbp5;Irgm1;Parp9;Gbp7;Daxx;Parp14;Il12rb1;Gbp4;Gbp3;Nlrc5;Stat1;Gbp9;Stx11;Irf1;Gbp8
GO Biological Process	GO:0042742	defense response to bacterium	36	241	305	18659	0.14937759336099585	0.016345999249691837	3.051304317032947e-24	3.5381260512504765e-22	2.730114388924216e-22	Plac8;Hp;Gbp10;Gbp11;Isg15;Oas1g;Gzmb;Oas3;Oas1a;Gbp6;Oas2;Iigp1;Fcgr1;Gbp2;Igtp;Fpr2;Rnf213;Irgm2;Gbp5;Irgm1;Gbp7;Gbp4;Oas1b;Clec4e;Tlr9;Casp4;Gbp3;Lgals9;Gbp9;Znfx1;Myd88;H2-T22;Gbp8;Hck;H2-T10;Oas1c
GO Biological Process	GO:0019221	cytokine-mediated signaling pathway	41	241	429	18659	0.17012448132780084	0.022991585829894422	5.80095590516206e-24	6.434016745247137e-22	4.96466249091673e-22	Cxcl10;Ccl2;Ccl7;Oasl1;Isg15;Oas1g;Il1rn;Oas3;Cxcl9;Ccl12;Oas1a;Irf7;Oasl2;Oas2;Iigp1;Zbp1;Ccl4;Ifih1;Socs1;Igtp;Lilrb4b;Irgm2;Irgm1;Parp9;Parp14;Il12rb1;Ccrl2;Oas1b;Stat2;Casp4;Cd300lf;Nlrc5;Stat1;Ifitm3;Samhd1;Adar;Myd88;Irf1;Il15;Oas1c;Mmp12
GO Biological Process	GO:0034340	response to type I interferon	21	241	71	18659	0.08713692946058091	0.0038051342515676083	2.7604119694090044e-23	2.934087889150988e-21	2.2640220977170343e-21	Mx2;Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Ch25h;Zbp1;Ifih1;Oas1b;Stat2;Nlrc5;Stat1;Ifitm3;Sp100;Samhd1;Adar;Myd88;Oas1c;Mmp12
GO Biological Process	GO:0002832	negative regulation of response to biotic stimulus	27	241	162	18659	0.11203319502074689	0.008682137306393698	2.0891166886564317e-22	2.1317346691050232e-20	1.6449045085421168e-20	Acod1;Isg15;Oas1g;Oas3;Oas1a;Dhx58;Igtp;Irgm2;Irgm1;Parp14;Trim30a;Cgas;Oas1b;Stat2;Lgals9;Nlrc5;Fgl2;Nmi;Samhd1;Trim21;Adar;Trafd1;H2-T22;Tap1;H2-T10;Oas1c;Mmp12
GO Biological Process	GO:0045069	regulation of viral genome replication	21	241	86	18659	0.08713692946058091	0.004609035854011469	2.44582592584342e-21	2.399731514164063e-19	1.851698170577812e-19	Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ifih1;Eif2ak2;Gbp7;Bst2;Oas1b;Gbp3;Ifitm3;Znfx1;Adar;Oas1c;Zc3hav1
GO Biological Process	GO:0019058	viral life cycle	30	241	239	18659	0.12448132780082988	0.01280883219893885	4.212566268681333e-21	3.980095019039289e-19	3.071149677362219e-19	Trim30c;Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ch25h;Ifih1;Trim30d;Eif2ak2;Gbp7;Trim30a;Bst2;Oas1b;Gbp3;Ifitm3;Trim25;Znfx1;Trim21;Adar;Oas1c;Zc3hav1;Trim34a;Trim12c;Ly6e
GO Biological Process	GO:0045071	negative regulation of viral genome replication	18	241	56	18659	0.07468879668049792	0.0030012326491237473	7.24564455883862e-21	6.6012997391419e-19	5.093742603394068e-19	Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ifih1;Eif2ak2;Bst2;Oas1b;Ifitm3;Znfx1;Oas1c;Zc3hav1
GO Biological Process	GO:0016032	viral process	33	241	318	18659	0.13692946058091288	0.01704271397180985	1.657822504744601e-20	1.4583121412425785e-18	1.1252733516778236e-18	Trim30c;Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ch25h;Ifih1;Trim30d;Eif2ak2;Gbp7;Trim30a;Bst2;Oas1b;Gbp3;Stat1;Ifitm3;Trim25;Sp100;Znfx1;Trim21;Adar;Trim14;Oas1c;Zc3hav1;Trim34a;Trim12c;Ly6e
GO Biological Process	GO:0045824	negative regulation of innate immune response	22	241	109	18659	0.0912863070539419	0.005841684977758723	2.3893571450874015e-20	2.031750025705988e-18	1.5677536355485761e-18	Acod1;Isg15;Oas1g;Oas3;Oas1a;Dhx58;Parp14;Cgas;Oas1b;Stat2;Lgals9;Nlrc5;Nmi;Samhd1;Trim21;Adar;Trafd1;H2-T22;Tap1;H2-T10;Oas1c;Mmp12
GO Biological Process	GO:0002757	immune response-activating signaling pathway	37	241	428	18659	0.15352697095435686	0.022937992389731498	3.575461414724382e-20	2.9422587319231933e-18	2.270326942456569e-18	Acod1;Oasl1;Oas1g;Oas3;Oas1a;Irf7;Rsad2;Ifih1;Dhx58;Gbp2;Igtp;Fpr2;Lilrb4b;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Slc15a3;Trim30a;Cgas;Oas1b;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Nr4a3;Ifi35;Nmi;Trim25;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1
GO Biological Process	GO:0042832	defense response to protozoan	16	241	42	18659	0.06639004149377593	0.0022509244868428105	4.489966948702364e-20	3.579345526918665e-18	2.7619204585767832e-18	Gbp10;Gbp11;Tgtp1;Batf2;Gbp6;Tgtp2;Iigp1;Gbp2;Igtp;Irgm2;Gbp7;Gbp4;Gbp3;Gbp9;Myd88;Gbp8
GO Biological Process	GO:0002764	immune response-regulating signaling pathway	37	241	438	18659	0.15352697095435686	0.023473926791360736	7.823697882301914e-20	6.047955544773388e-18	4.6667671578643e-18	Acod1;Oasl1;Oas1g;Oas3;Oas1a;Irf7;Rsad2;Ifih1;Dhx58;Gbp2;Igtp;Fpr2;Lilrb4b;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Slc15a3;Trim30a;Cgas;Oas1b;Clec4e;Tlr3;Tlr9;Casp4;Rigi;Cd300lf;Nr4a3;Ifi35;Nmi;Trim25;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1
GO Biological Process	GO:0060337	type I interferon-mediated signaling pathway	18	241	64	18659	0.07468879668049792	0.00342998017042714	1.1218766214027488e-19	8.17687788913832e-18	6.309501600069595e-18	Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Zbp1;Ifih1;Oas1b;Stat2;Nlrc5;Stat1;Ifitm3;Samhd1;Adar;Myd88;Oas1c;Mmp12
GO Biological Process	GO:0071357	cellular response to type I interferon	18	241	64	18659	0.07468879668049792	0.00342998017042714	1.1218766214027488e-19	8.17687788913832e-18	6.309501600069595e-18	Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Zbp1;Ifih1;Oas1b;Stat2;Nlrc5;Stat1;Ifitm3;Samhd1;Adar;Myd88;Oas1c;Mmp12
GO Biological Process	GO:0001562	response to protozoan	16	241	46	18659	0.06639004149377593	0.0024652982474945065	2.554127895406819e-19	1.8098834058841098e-17	1.3965553112312138e-17	Gbp10;Gbp11;Tgtp1;Batf2;Gbp6;Tgtp2;Iigp1;Gbp2;Igtp;Irgm2;Gbp7;Gbp4;Gbp3;Gbp9;Myd88;Gbp8
GO Biological Process	GO:0032481	positive regulation of type I interferon production	19	241	83	18659	0.07883817427385892	0.004448255533522696	7.765599751813674e-19	5.354066207263968e-17	4.131343253454216e-17	Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Ifih1;Dhx58;Cgas;Oas1b;Tlr3;Tlr9;Rigi;Stat1;Myd88;Irf1;Oas1c;Zc3hav1;Mmp12
GO Biological Process	GO:0030522	intracellular receptor signaling pathway	31	241	316	18659	0.12863070539419086	0.016935527091484003	1.3415300792095308e-18	9.005903242272402e-17	6.949200133301448e-17	Oasl1;Oas1g;Oas3;Oas1a;Irf7;Rsad2;Ifih1;Dhx58;Gbp2;Igtp;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Daxx;Slc15a3;Trim30a;Cgas;Oas1b;Tlr3;Tlr9;Casp4;Rigi;Pml;Trim25;Myd88;Irf1;Pik3ap1;Oas1c;Zc3hav1
GO Biological Process	GO:0060759	regulation of response to cytokine stimulus	23	241	152	18659	0.0954356846473029	0.008146202904764456	2.9285560875594146e-18	1.9155760459907864e-16	1.4781106298882876e-16	Isg15;Oas1g;Il1rn;Oas3;Oas1a;Irf7;Zbp1;Ifih1;Igtp;Irgm2;Irgm1;Parp9;Parp14;Oas1b;Stat2;Casp4;Rigi;Cd300lf;Nlrc5;Samhd1;Adar;Oas1c;Mmp12
GO Biological Process	GO:0019079	viral genome replication	21	241	119	18659	0.08713692946058091	0.006377619379387963	3.3849219782104547e-18	2.158733991603717e-16	1.6657379208561972e-16	Mx2;Oasl1;Isg15;Oas1g;Oas3;Isg20;Oas1a;Oasl2;Rsad2;Oas2;Ifih1;Eif2ak2;Gbp7;Bst2;Oas1b;Gbp3;Ifitm3;Znfx1;Adar;Oas1c;Zc3hav1
GO Biological Process	GO:0062207	regulation of pattern recognition receptor signaling pathway	22	241	137	18659	0.0912863070539419	0.007342301302320596	4.3518169096404696e-18	2.7076792528031313e-16	2.089319029788878e-16	Acod1;Oasl1;Irf7;Rsad2;Dhx58;Gbp2;Igtp;Eif2ak2;Irgm2;Ddx60;Gbp5;Irgm1;Slc15a3;Trim30a;Tlr9;Casp4;Cd300lf;Ifi35;Myd88;Irf1;Pik3ap1;Zc3hav1
GO Biological Process	GO:0031348	negative regulation of defense response	29	241	296	18659	0.12033195020746888	0.015863658288225523	1.9307816236081133e-17	1.1727199813867377e-15	9.049026657010456e-16	Acod1;Isg15;Oas1g;Oas3;Oas1a;Dhx58;Igtp;Fpr2;Irgm2;Irgm1;Parp14;Trim30a;Cgas;Socs3;Oas1b;Stat2;Lgals9;Nlrc5;Fgl2;Nmi;Samhd1;Trim21;Adar;Trafd1;H2-T22;Tap1;H2-T10;Oas1c;Mmp12
GO Biological Process	GO:0050777	negative regulation of immune response	25	241	216	18659	0.1037344398340249	0.011576183075191596	6.852046538186024e-17	4.065016446258732e-15	3.1366773626457456e-15	Acod1;Isg15;Oas1g;Oas3;Oas1a;Dhx58;Lilrb4b;Parp14;Cgas;Oas1b;Stat2;Lgals9;Nlrc5;Fgl2;Nmi;Samhd1;Trim21;Adar;Irf1;Trafd1;H2-T22;Tap1;H2-T10;Oas1c;Mmp12
GO Biological Process	GO:0001959	regulation of cytokine-mediated signaling pathway	21	241	142	18659	0.08713692946058091	0.0076102685031352165	1.4676758979669514e-16	8.509184581167486e-15	6.5659184909047835e-15	Isg15;Oas1g;Il1rn;Oas3;Oas1a;Irf7;Zbp1;Igtp;Irgm2;Irgm1;Parp9;Parp14;Oas1b;Stat2;Casp4;Cd300lf;Nlrc5;Samhd1;Adar;Oas1c;Mmp12
GO Biological Process	GO:0032728	positive regulation of interferon-beta production	14	241	52	18659	0.058091286307053944	0.002786858888472051	2.817777715292423e-15	1.5973668781579936e-13	1.232571772537271e-13	Isg15;Oas1g;Oas3;Oas1a;Irf7;Oas2;Ifih1;Oas1b;Tlr3;Tlr9;Rigi;Irf1;Oas1c;Zc3hav1
GO Biological Process	GO:0035455	response to interferon-alpha	12	241	32	18659	0.04979253112033195	0.00171499008521357	2.9438027349791478e-15	1.6325306036808274e-13	1.259705060505951e-13	Ifit1;Oas1g;Ifit2;Tgtp1;Oas1a;Ifi204;Eif2ak2;Bst2;Oas1b;Ifitm3;Adar;Oas1c
GO Biological Process	GO:0002237	response to molecule of bacterial origin	27	241	306	18659	0.11203319502074689	0.01639959268985476	3.626695839973181e-15	1.9684470399514012e-13	1.518907328275442e-13	Trim30c;Acod1;Cxcl10;Ccl2;Gbp10;Cxcl9;Cmpk2;Gbp6;Gbp2;Igtp;Fcgr4;Trim30d;Eif2ak2;Irgm2;Gbp5;Irgm1;Trim30a;Tlr9;Casp4;Cd274;Gbp3;Lgals9;Stat1;Myd88;Gch1;S100a9;Trim12c
GO Biological Process	GO:0032496	response to lipopolysaccharide	26	241	286	18659	0.1078838174273859	0.01532772388659628	5.928988499665121e-15	3.151010346384526e-13	2.431405371573197e-13	Trim30c;Acod1;Cxcl10;Ccl2;Gbp10;Cxcl9;Cmpk2;Gbp6;Gbp2;Igtp;Fcgr4;Trim30d;Eif2ak2;Irgm2;Gbp5;Irgm1;Trim30a;Casp4;Cd274;Gbp3;Lgals9;Stat1;Myd88;Gch1;S100a9;Trim12c
GO Biological Process	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	11	241	26	18659	0.04564315352697095	0.0013934294442360254	8.650081595926576e-15	4.5033383982058564e-13	3.474898514367927e-13	Isg15;Oas1g;Oas3;Oas1a;Oas1b;Stat2;Nlrc5;Samhd1;Adar;Oas1c;Mmp12
GO Biological Process	GO:0050688	regulation of defense response to virus	17	241	99	18659	0.07053941908713693	0.0053057505761294815	9.47783716756552e-15	4.835592522891929e-13	3.731274842810005e-13	Dhx58;Igtp;Irgm2;Irgm1;Parp9;Il12rb1;Trim30a;Cgas;Gbp4;Rigi;Dtx3l;Stat1;Fgl2;Pml;Il15;Zc3hav1;Mmp12
GO Biological Process	GO:0060338	regulation of type I interferon-mediated signaling pathway	13	241	45	18659	0.05394190871369295	0.0024117048073315824	1.0188679048374928e-14	5.096337304393029e-13	3.932472615162253e-13	Isg15;Oas1g;Oas3;Oas1a;Irf7;Zbp1;Oas1b;Stat2;Nlrc5;Samhd1;Adar;Oas1c;Mmp12
