gene_id	phase	se_meta	beta_meta	is_core	power_delta	low_power_flag
ENSMUSG00000000263.16	anchor	1.0941663315282308	1.2604598763549557	FALSE	0.14980165292084074	FALSE
ENSMUSG00000108383.3	anchor	1.0938951308315394	-1.1471379577769705	FALSE	0.14985251058676188	FALSE
ENSMUSG00000122860.1	anchor	1.093769259375332	-0.5714207520138862	FALSE	0.149876128087275	FALSE
ENSMUSG00000125094.1	anchor	1.0928489402489905	-0.648454472863804	FALSE	0.15004906218149966	FALSE
ENSMUSG00000112445.2	anchor	1.0928259065163843	0.7350742528960986	FALSE	0.15005339608741586	FALSE
ENSMUSG00000131774.1	anchor	1.0927583936333296	-0.8649358380048532	FALSE	0.15006610056577518	FALSE
ENSMUSG00000123859.1	anchor	1.0922752430377607	6.9433343084088435	FALSE	0.1501570892585477	FALSE
ENSMUSG00000124058.1	anchor	1.0920419325570196	-1.4674945640284247	FALSE	0.1502010712297538	FALSE
ENSMUSG00000140717.1	anchor	1.0919388286310154	2.1140837971778517	FALSE	0.15022051677852338	FALSE
ENSMUSG00000141924.1	anchor	1.0916564805343358	1.8784717486426052	FALSE	0.1502737967890559	FALSE
ENSMUSG00000089422.3	anchor	1.091642147472871	2.940393864875482	FALSE	0.15027650260871497	FALSE
ENSMUSG00000089371.3	anchor	1.0916241954144064	0.3650048679724518	FALSE	0.15027989178202733	FALSE
ENSMUSG00000138147.1	anchor	1.0909915790335856	2.015633616419437	FALSE	0.1503994324942354	FALSE
ENSMUSG00000086927.2	anchor	1.0907217726883678	2.700974364497194	FALSE	0.15045048025839233	FALSE
ENSMUSG00000092229.4	anchor	1.0904778997587228	1.0395402442075026	FALSE	0.15049665461837494	FALSE
ENSMUSG00000107823.2	anchor	1.0904474479734556	2.77937311230764	FALSE	0.15050242250974966	FALSE
ENSMUSG00000097591.2	anchor	1.0904330822466766	2.182942011065341	FALSE	0.1505051437018881	FALSE
ENSMUSG00000143649.1	anchor	1.089737382949859	0.31300366627627424	FALSE	0.1506370561313461	FALSE
ENSMUSG00000114345.3	anchor	1.0892722968631487	0.8016883883047167	FALSE	0.15072538541456387	FALSE
ENSMUSG00000087348.2	anchor	1.0890778560932344	0.7785260137898075	FALSE	0.15076234785682222	FALSE
ENSMUSG00000142451.1	anchor	1.0887302267063046	1.2266396833490951	FALSE	0.1508284811759395	FALSE
ENSMUSG00000128535.1	anchor	1.0883751055730158	-0.7163068864309271	FALSE	0.15089610643348828	FALSE
ENSMUSG00000131609.1	anchor	1.0883332122618243	0.7531268079099251	FALSE	0.1509040885719661	FALSE
ENSMUSG00000143925.1	anchor	1.088269066998556	0.31596705900557387	FALSE	0.1509163123049104	FALSE
ENSMUSG00000030897.6	anchor	1.0875041393471097	-0.0842610894383448	FALSE	0.15106224937543966	FALSE
ENSMUSG00000144075.1	anchor	1.0874408278847043	4.518465115620349	FALSE	0.15107434234799505	FALSE
ENSMUSG00000034532.10	anchor	1.087247822596866	0.2405487918780977	FALSE	0.15111122111833078	FALSE
ENSMUSG00000071280.3	anchor	1.0871801631494764	2.4001605176107437	FALSE	0.15112415398596632	FALSE
ENSMUSG00000083425.2	anchor	1.0869905384169567	-0.5988306731588605	FALSE	0.1511604132091295	FALSE
ENSMUSG00000130995.1	anchor	1.0866996105582678	0.1928558963981249	FALSE	0.15121608079034363	FALSE
ENSMUSG00000131909.1	anchor	1.0866664580517509	1.4834249584134984	FALSE	0.1512224272478249	FALSE
ENSMUSG00000106373.2	anchor	1.0857051798176476	2.11118035921355	FALSE	0.15140670459823075	FALSE
ENSMUSG00000141399.1	anchor	1.0856279644934264	1.9688527987928104	FALSE	0.15142152844972537	FALSE
ENSMUSG00000082917.2	anchor	1.0855714442139028	3.1740688198299543	FALSE	0.15143238129561898	FALSE
ENSMUSG00000124882.1	anchor	1.0854598743538502	6.240959330546964	FALSE	0.1514538096598354	FALSE
ENSMUSG00000138064.1	anchor	1.0854374911087876	0.2998968036446664	FALSE	0.15145810944841415	FALSE
ENSMUSG00000118102.2	anchor	1.084540462553118	5.66799425489856	FALSE	0.15163065068124532	FALSE
ENSMUSG00000082334.2	anchor	1.0845090824462735	-1.550306569030501	FALSE	0.1516366944668857	FALSE
ENSMUSG00000135185.1	anchor	1.084174885473412	2.715909490261791	FALSE	0.1517010937380276	FALSE
ENSMUSG00000103789.2	anchor	1.0837897571936883	-0.7721335690112054	FALSE	0.15177538270003624	FALSE
ENSMUSG00000082779.2	anchor	1.083691587730174	2.556143569886155	FALSE	0.15179433191691372	FALSE
ENSMUSG00000027485.16	anchor	1.0836580940667109	2.609051490188082	FALSE	0.151800798251121	FALSE
ENSMUSG00000135560.1	anchor	1.083546195817682	-1.0709141137161624	FALSE	0.15182240591670942	FALSE
ENSMUSG00000132129.1	anchor	1.0827666210922362	3.444256586749374	FALSE	0.15197313207565352	FALSE
ENSMUSG00000118157.3	anchor	1.0827409639724042	-0.06621231317709048	FALSE	0.15197809836732118	FALSE
ENSMUSG00000009070.15	anchor	1.082642536165336	1.456175366872062	FALSE	0.15199715377309878	FALSE
ENSMUSG00000134898.1	anchor	1.0824567967016958	-0.430856548362563	FALSE	0.15203312695136897	FALSE
ENSMUSG00000137350.1	anchor	1.082425241673948	-0.12561513618801112	FALSE	0.15203924026142704	FALSE
ENSMUSG00000099381.2	anchor	1.0822008829925205	-0.965860188797797	FALSE	0.15208272207822734	FALSE
ENSMUSG00000042909.5	anchor	1.0819313085281053	0.2516727825602767	FALSE	0.15213500339389335	FALSE
ENSMUSG00000128594.1	anchor	1.0815390534414313	0.08228111411313904	FALSE	0.15221114856849663	FALSE
ENSMUSG00000114601.2	anchor	1.0811673832054554	1.7313069916049462	FALSE	0.15228337570459743	FALSE
ENSMUSG00000132476.1	anchor	1.0810252632259745	3.2836717521460512	FALSE	0.1523110141187364	FALSE
ENSMUSG00000112061.2	anchor	1.0808446673108234	0.5462523491792709	FALSE	0.15234615106767715	FALSE
ENSMUSG00000108257.2	anchor	1.0808236270834883	-1.1165292950690788	FALSE	0.15235024584566048	FALSE
ENSMUSG00000123220.1	anchor	1.0800193089404448	1.869416153924164	FALSE	0.15250696238669134	FALSE
ENSMUSG00000143958.1	anchor	1.0797163923741278	1.0467568065173392	FALSE	0.1525660763694578	FALSE
ENSMUSG00000140076.1	anchor	1.0796473371402262	-0.7032458720512192	FALSE	0.15257955955178765	FALSE
ENSMUSG00000137536.1	anchor	1.0796157603393302	0.9809261918003932	FALSE	0.1525857258680227	FALSE
ENSMUSG00000082951.2	anchor	1.0794584077996907	0.7835113907318934	FALSE	0.152616461883657	FALSE
ENSMUSG00000126984.1	anchor	1.079265333543797	-3.096152675736714	FALSE	0.1526541942142334	FALSE
ENSMUSG00000109872.2	anchor	1.078615896353387	2.0717709188514504	FALSE	0.15278126467686315	FALSE
ENSMUSG00000107142.4	anchor	1.078469184327996	0.9179876545478978	FALSE	0.15281000309626497	FALSE
ENSMUSG00000078688.12	anchor	1.077764194112911	-0.04256665365221883	FALSE	0.15294826562522648	FALSE
ENSMUSG00000124418.1	anchor	1.0777504661031378	1.336097889054393	FALSE	0.15295096070332384	FALSE
ENSMUSG00000003657.10	anchor	1.0777364775846272	4.6649420933785155	FALSE	0.152953707032322	FALSE
ENSMUSG00000102375.2	anchor	1.0769253948298805	-0.6301305843068558	FALSE	0.15311313123277007	FALSE
ENSMUSG00000077667.3	anchor	1.0762624277529045	0.6396307351083097	FALSE	0.15324371501401918	FALSE
ENSMUSG00000125162.1	anchor	1.0759573127182938	0.41096122492464426	FALSE	0.15330389576817485	FALSE
ENSMUSG00000143998.1	anchor	1.075697464748104	3.1359562779411805	FALSE	0.1533551891989741	FALSE
ENSMUSG00000084932.2	anchor	1.075255346263512	1.7994759276747938	FALSE	0.1534425495020698	FALSE
ENSMUSG00000111978.2	anchor	1.0752453340330204	0.5155296096402167	FALSE	0.1534445291375694	FALSE
ENSMUSG00000123600.1	anchor	1.07517631856625	1.9284622851436384	FALSE	0.15345817652723134	FALSE
ENSMUSG00000136950.1	anchor	1.0749835692808716	0.9381098170853452	FALSE	0.15349630570929493	FALSE
ENSMUSG00000138210.1	anchor	1.0748831263452512	0.8707244678402425	FALSE	0.15351618336049272	FALSE
ENSMUSG00000128739.1	anchor	1.0748771264532535	1.228798513960695	FALSE	0.15351737091841858	FALSE
ENSMUSG00000083255.2	anchor	1.07425906028325	1.9554376233243265	FALSE	0.15363981327816742	FALSE
ENSMUSG00000112204.2	anchor	1.0740417223140375	1.108982747949275	FALSE	0.1536829203150215	FALSE
ENSMUSG00000134896.1	anchor	1.0739720255035192	-0.7132818195767263	FALSE	0.15369674969683253	FALSE
ENSMUSG00000139380.1	anchor	1.073942624502011	0.8652021884069999	FALSE	0.15370258432528536	FALSE
ENSMUSG00000126015.1	anchor	1.073026916908367	1.3449020772720048	FALSE	0.15388455107832985	FALSE
ENSMUSG00000129271.1	anchor	1.071848266504926	0.39968661245527976	FALSE	0.15411946855379682	FALSE
ENSMUSG00000137938.1	anchor	1.071741434822162	0.08256431273448653	FALSE	0.15414080025772336	FALSE
ENSMUSG00000113859.2	anchor	1.0716629129571082	0.7851715067563795	FALSE	0.15415648331804885	FALSE
ENSMUSG00000136582.1	anchor	1.0716046112063429	0.43287237974771714	FALSE	0.1541681301148695	FALSE
ENSMUSG00000087172.3	anchor	1.0713778631839574	-0.0942442534950031	FALSE	0.15421344541784102	FALSE
ENSMUSG00000138208.1	anchor	1.0712738737564358	1.0548070101772424	FALSE	0.15423423737346123	FALSE
ENSMUSG00000083346.4	anchor	1.0708071056528077	0.0410148996716454	FALSE	0.15432764037320984	FALSE
ENSMUSG00000104780.2	anchor	1.07078658866981	-0.1836872015523581	FALSE	0.15433174879428266	FALSE
ENSMUSG00000101406.3	anchor	1.070535167486931	0.6252331761667945	FALSE	0.1543821141379015	FALSE
ENSMUSG00000111752.3	anchor	1.0702764388739483	3.5958387128962137	FALSE	0.15443398106340725	FALSE
ENSMUSG00000087621.9	anchor	1.070228554280632	1.2540690842039195	FALSE	0.1544435846146742	FALSE
ENSMUSG00000105108.2	anchor	1.0699163060685657	0.28710747228189704	FALSE	0.15450624012321063	FALSE
ENSMUSG00000083928.2	anchor	1.0696606311720551	1.0181553095429867	FALSE	0.15455758527888575	FALSE
ENSMUSG00000126354.1	anchor	1.0685869731051156	-0.17368890953546368	FALSE	0.15477360931376727	FALSE
ENSMUSG00000140451.1	anchor	1.0683237409863473	1.6190081787548756	FALSE	0.15482667385469565	FALSE
ENSMUSG00000138277.1	anchor	1.067948267030841	0.8691023304853267	FALSE	0.15490243419379632	FALSE
ENSMUSG00000027923.4	anchor	1.067946432679492	-1.1302256929396102	FALSE	0.15490280451526967	FALSE
ENSMUSG00000095522.4	anchor	1.0676562262768003	-0.25599806736262865	FALSE	0.1549614162751421	FALSE
ENSMUSG00000134270.1	anchor	1.067628149412988	0.4840074523712186	FALSE	0.15496708942244133	FALSE
ENSMUSG00000128457.1	anchor	1.06705401039173	1.638899114523542	FALSE	0.1550831986533517	FALSE
ENSMUSG00000088493.3	anchor	1.0669129690991586	1.195165950020215	FALSE	0.155111750905626	FALSE
ENSMUSG00000129634.1	anchor	1.0663760323335978	-1.6894765664645754	FALSE	0.1552205533782328	FALSE
ENSMUSG00000101849.2	anchor	1.0663364704182832	1.4129776281676143	FALSE	0.1552285766474763	FALSE
ENSMUSG00002076132.1	anchor	1.066248556317068	1.314166810432103	FALSE	0.15524640913304305	FALSE
ENSMUSG00000125859.1	anchor	1.0661295033897025	1.7723075529145358	FALSE	0.15527056497338895	FALSE
ENSMUSG00000086851.3	anchor	1.0659944636323675	-0.4467971027968819	FALSE	0.15529797451539817	FALSE
ENSMUSG00000108858.2	anchor	1.0659112485124036	1.1870393495847231	FALSE	0.15531487029167138	FALSE
ENSMUSG00000083226.3	anchor	1.0658794955172064	1.149591290602329	FALSE	0.15532131839712268	FALSE
ENSMUSG00000083830.2	anchor	1.0649398037229736	-0.36857871472183673	FALSE	0.15551240822738888	FALSE
ENSMUSG00000134462.1	anchor	1.064624595690362	-1.232113848573867	FALSE	0.15557662235372915	FALSE
ENSMUSG00000052479.7	anchor	1.0643226437296696	-0.5643002631240409	FALSE	0.15563819042704516	FALSE
ENSMUSG00000122847.1	anchor	1.063825434394851	0.00948515916889993	FALSE	0.15573968783241574	FALSE
ENSMUSG00000112424.2	anchor	1.062989780859805	1.1999074780807608	FALSE	0.15591059995037065	FALSE
ENSMUSG00000111939.2	anchor	1.0625398635034065	-1.6771458524394245	FALSE	0.15600278937016215	FALSE
ENSMUSG00000032259.9	anchor	1.062493757743219	4.61382087799411	FALSE	0.1560122433131958	FALSE
ENSMUSG00002076437.1	anchor	1.0623078053452126	3.9566293315111856	FALSE	0.15605038539576715	FALSE
ENSMUSG00000090061.10	anchor	1.061592330017339	0.8300667341922932	FALSE	0.1561973321711923	FALSE
ENSMUSG00000122535.1	anchor	1.0615887970098792	-0.5546977932467032	FALSE	0.1561980585427493	FALSE
ENSMUSG00000127629.1	anchor	1.0614147783315535	1.2959202087766213	FALSE	0.1562338451922247	FALSE
ENSMUSG00000120501.2	anchor	1.0611713468397443	-1.2577818222061057	FALSE	0.15628393653781586	FALSE
ENSMUSG00000123099.1	anchor	1.0610005091673052	1.5490708772427495	FALSE	0.15631911107536972	FALSE
ENSMUSG00000132379.1	anchor	1.0608394153791776	0.810597330091082	FALSE	0.1563522952450792	FALSE
ENSMUSG00000077561.2	anchor	1.0607247281937249	-0.9535104963662328	FALSE	0.15637592936323833	FALSE
ENSMUSG00000122862.1	anchor	1.0606552395117157	1.9922317219320915	FALSE	0.15639025301297182	FALSE
ENSMUSG00000120200.2	anchor	1.0604069670458862	-1.3723914477161088	FALSE	0.15644145264181258	FALSE
ENSMUSG00000099253.2	anchor	1.0603530105698598	1.2562209113088745	FALSE	0.15645258457943484	FALSE
ENSMUSG00000084116.2	anchor	1.0600157484422037	-0.00571537971600271	FALSE	0.1565222054416603	FALSE
ENSMUSG00000022613.9	anchor	1.0598050211760977	-0.16661870520905603	FALSE	0.15656574011086097	FALSE
ENSMUSG00000107872.3	anchor	1.0597913277766886	-0.18495080442785475	FALSE	0.15656856997872765	FALSE
ENSMUSG00000084999.4	anchor	1.0596363425646529	-0.04736209642649417	FALSE	0.1566006068920022	FALSE
ENSMUSG00002075424.1	anchor	1.058918646038743	1.5882545021858914	FALSE	0.1567491482457303	FALSE
ENSMUSG00000115526.3	anchor	1.058878112615809	-0.07773224430370151	FALSE	0.15675754660221705	FALSE
ENSMUSG00000092040.2	anchor	1.0584748471752634	-0.03747732151185955	FALSE	0.15684115500340973	FALSE
ENSMUSG00000036521.6	anchor	1.0583029713086	1.8782238951253816	FALSE	0.15687681932429107	FALSE
ENSMUSG00000104202.2	anchor	1.0582918144597409	1.2263054306272134	FALSE	0.15687913498667588	FALSE
ENSMUSG00000124378.1	anchor	1.0582332264286785	0.1678651573713464	FALSE	0.15689129646250954	FALSE
ENSMUSG00000122648.1	anchor	1.0577501214304448	-0.5565190019077518	FALSE	0.1569916559187221	FALSE
ENSMUSG00000139993.1	anchor	1.0576821552767486	-0.7429270931518935	FALSE	0.1570057863273405	FALSE
ENSMUSG00000129485.1	anchor	1.0570228210084576	-0.9374844220590782	FALSE	0.15714300828774422	FALSE
ENSMUSG00000130952.1	anchor	1.0567324158112967	0.5038171258345979	FALSE	0.1572035309170525	FALSE
ENSMUSG00000141168.1	anchor	1.055539740579911	-0.6184588393215393	FALSE	0.1574526266459397	FALSE
ENSMUSG00000097491.2	anchor	1.0552877483536591	0.7774636970943233	FALSE	0.15750536637067716	FALSE
ENSMUSG00000112266.3	anchor	1.055130901174917	-2.645566788430986	FALSE	0.15753821249837452	FALSE
ENSMUSG00000099708.3	anchor	1.0548540709407417	-0.8940684427972928	FALSE	0.15759622123452632	FALSE
ENSMUSG00000139988.1	anchor	1.0547821851410963	4.88402762837988	FALSE	0.15761129223403528	FALSE
ENSMUSG00000121693.1	anchor	1.0539827993307282	0.6355835744295011	FALSE	0.15777909651106578	FALSE
ENSMUSG00000138060.1	anchor	1.0537217445095874	-0.4299390952955957	FALSE	0.15783398039984206	FALSE
ENSMUSG00000095991.2	anchor	1.0530065759654783	2.090371919039769	FALSE	0.15798454943249562	FALSE
ENSMUSG00000114338.2	anchor	1.0529935730775355	-1.1044218041103682	FALSE	0.1579872899030627	FALSE
ENSMUSG00000139460.1	anchor	1.0523952650292243	3.756787527068417	FALSE	0.1581135002588646	FALSE
ENSMUSG00000126394.1	anchor	1.051528965645286	-0.1939541348327131	FALSE	0.15829663066701616	FALSE
ENSMUSG00000101930.3	anchor	1.051282715843134	-1.2571752850756366	FALSE	0.1583487704430156	FALSE
ENSMUSG00000096574.9	anchor	1.050769203981006	2.7903620182410056	FALSE	0.15845761899861635	FALSE
ENSMUSG00000082318.4	anchor	1.0503388647004477	2.023421042672276	FALSE	0.1585489626356154	FALSE
ENSMUSG00000078664.3	anchor	1.0502389627942683	6.711647523638325	FALSE	0.1585701841072716	FALSE
ENSMUSG00000132276.1	anchor	1.050085527738132	1.2023135899563986	FALSE	0.15860278925268034	FALSE
ENSMUSG00000083693.2	anchor	1.049974316155727	1.1421389325610882	FALSE	0.15862643094363693	FALSE
ENSMUSG00000128363.1	anchor	1.0497842252034049	2.6172995123183034	FALSE	0.15866685874201214	FALSE
ENSMUSG00000143698.1	anchor	1.049747744892492	0.2554513408137743	FALSE	0.15867461978615768	FALSE
ENSMUSG00000125178.1	anchor	1.049706414774996	1.0472091719221692	FALSE	0.158683413602086	FALSE
ENSMUSG00000137309.1	anchor	1.0494164770569645	2.3453677562092556	FALSE	0.15874513340831553	FALSE
ENSMUSG00000135186.1	anchor	1.048286553864706	2.5141749779164972	FALSE	0.15898616032082688	FALSE
ENSMUSG00000118328.2	anchor	1.0481317944920572	2.1295626511038384	FALSE	0.15901923418937916	FALSE
ENSMUSG00000017310.8	anchor	1.0480041475719657	2.03029519657862	FALSE	0.1590465250268333	FALSE
ENSMUSG00000105945.2	anchor	1.0478503808441235	4.019284809296667	FALSE	0.1590794137323113	FALSE
ENSMUSG00000082737.4	anchor	1.0477916251403538	2.024205201243775	FALSE	0.1590919847022253	FALSE
ENSMUSG00000128466.1	anchor	1.0474139698246965	1.369078106407254	FALSE	0.15917283661752704	FALSE
ENSMUSG00000140882.1	anchor	1.0471381715093966	-3.0061052984928525	FALSE	0.15923193826173032	FALSE
ENSMUSG00000128399.1	anchor	1.0470965132594052	2.9512767142830905	FALSE	0.1592408694608134	FALSE
ENSMUSG00000130868.1	anchor	1.047050891561988	-1.458241578227165	FALSE	0.1592506516352435	FALSE
ENSMUSG00000102678.2	anchor	1.0468456747001191	1.130273593485993	FALSE	0.15929467018284435	FALSE
ENSMUSG00000140541.1	anchor	1.0464031319755895	3.5409982813084717	FALSE	0.15938968422548755	FALSE
ENSMUSG00000085822.4	anchor	1.046384153507017	2.0054874920600634	FALSE	0.15939376164910476	FALSE
ENSMUSG00000056162.15	anchor	1.0463105570996312	-1.453401048332596	FALSE	0.15940957558182237	FALSE
ENSMUSG00000138383.1	anchor	1.046164391210607	0.6307264448640709	FALSE	0.1594409928508904	FALSE
ENSMUSG00000120066.2	anchor	1.0460496814803577	0.4076689554985277	FALSE	0.15946565823169703	FALSE
ENSMUSG00000097761.3	anchor	1.045572296382385	0.13064947908564709	FALSE	0.15956839630418326	FALSE
ENSMUSG00000127905.1	anchor	1.045440778154957	2.494930140435163	FALSE	0.15959672549392148	FALSE
ENSMUSG00000137584.1	anchor	1.0452364599541302	0.7827666482051902	FALSE	0.15964075745596762	FALSE
ENSMUSG00000141783.1	anchor	1.0447516660137564	3.913658712665918	FALSE	0.15974533896266188	FALSE
ENSMUSG00000022455.5	anchor	1.0447462258502438	-1.1678103479085815	FALSE	0.15974651337433857	FALSE
ENSMUSG00000115916.2	anchor	1.044671904924856	-0.1545027466286407	FALSE	0.1597625594960203	FALSE
ENSMUSG00000127622.1	anchor	1.0425867302708958	0.1564294796916585	FALSE	0.1602141782561267	FALSE
ENSMUSG00000095463.9	anchor	1.0424100252240884	1.6201800035127512	FALSE	0.16025257670314796	FALSE
ENSMUSG00000082874.5	anchor	1.0423974895823476	1.7927441253723988	FALSE	0.16025530148340975	FALSE
ENSMUSG00000137500.1	anchor	1.042218177273735	-0.04171012901395363	FALSE	0.16029428822147002	FALSE
ENSMUSG00000123501.1	anchor	1.0420023026941083	-0.7519002440728859	FALSE	0.16034125160694607	FALSE
ENSMUSG00000110502.2	anchor	1.041670845708002	1.1915654964574114	FALSE	0.16041341765343783	FALSE
ENSMUSG00000112421.3	anchor	1.0416443016181185	0.7484418574109045	FALSE	0.16041919995997922	FALSE
ENSMUSG00000105633.2	anchor	1.041493234871809	0.7886367028508783	FALSE	0.16045211656687902	FALSE
ENSMUSG00000074841.3	anchor	1.0414182059083994	0.381157355221715	FALSE	0.16046847037404863	FALSE
ENSMUSG00000140306.1	anchor	1.0413389936783974	-0.6830324663681765	FALSE	0.16048573989282813	FALSE
ENSMUSG00000130460.1	anchor	1.0412207465212031	2.431380167105024	FALSE	0.16051152709736125	FALSE
ENSMUSG00000110708.2	anchor	1.040910358999816	0.1246244061442024	FALSE	0.16057925855469452	FALSE
ENSMUSG00000126839.1	anchor	1.0402795935933833	1.0524611971220803	FALSE	0.1607170914291516	FALSE
ENSMUSG00000133087.1	anchor	1.040142610050682	-3.4966494130096124	FALSE	0.16074705833172692	FALSE
ENSMUSG00000032808.3	anchor	1.039911243096463	-0.8448701811038613	FALSE	0.16079770014818404	FALSE
ENSMUSG00000108767.2	anchor	1.039696775097001	0.1963106017366553	FALSE	0.16084467379691786	FALSE
ENSMUSG00000124270.1	anchor	1.039608020145246	0.04787540597759762	FALSE	0.16086412190976465	FALSE
ENSMUSG00000097288.3	anchor	1.0395889801347216	0.6031509209305338	FALSE	0.16086829464379843	FALSE
ENSMUSG00000142204.1	anchor	1.0395172215320494	0.7007163379155776	FALSE	0.1608840230718768	FALSE
ENSMUSG00000020226.10	anchor	1.0389885380361563	1.5116988004264418	FALSE	0.16100000481101	FALSE
ENSMUSG00000125020.1	anchor	1.038637185747497	3.203982840768035	FALSE	0.16107718349262337	FALSE
ENSMUSG00000086478.3	anchor	1.0382055652451418	-1.9828754528265309	FALSE	0.1611721030541626	FALSE
ENSMUSG00000083176.2	anchor	1.038204147498257	1.863444534560601	FALSE	0.16117241503535948	FALSE
ENSMUSG00000142840.1	anchor	1.0381034446952075	0.0635349951378621	FALSE	0.16119457843603652	FALSE
ENSMUSG00000128866.1	anchor	1.03783703580372	0.6479208158115622	FALSE	0.16125324324810655	FALSE
ENSMUSG00000120781.2	anchor	1.037684535517658	-0.5762257017027945	FALSE	0.16128684537858362	FALSE
ENSMUSG00000114887.2	anchor	1.0374200434589165	1.374309152547076	FALSE	0.16134515964626303	FALSE
ENSMUSG00000083388.2	anchor	1.0370594456001805	-0.5257689638743306	FALSE	0.16142473603366927	FALSE
ENSMUSG00000138885.1	anchor	1.0367007811400155	0.09020833399501646	FALSE	0.16150396947605872	FALSE
ENSMUSG00000079263.9	anchor	1.0363656252734936	-0.733230864427196	FALSE	0.16157808514060035	FALSE
ENSMUSG00000049013.4	anchor	1.036332672121919	-1.993601006764481	FALSE	0.16158537627675387	FALSE
ENSMUSG00000127887.1	anchor	1.0361182941391058	-1.0202348790111422	FALSE	0.1616328262991616	FALSE
ENSMUSG00000082961.2	anchor	1.0360933008150064	1.2465118649465805	FALSE	0.1616383602228506	FALSE
ENSMUSG00000136883.1	anchor	1.0357442762312032	-1.098836428482495	FALSE	0.1617156824129757	FALSE
ENSMUSG00000108378.2	anchor	1.0354959481999206	0.987748625661956	FALSE	0.16177074487064536	FALSE
ENSMUSG00000044835.16	anchor	1.0354013609144714	2.4626821948007653	FALSE	0.1617917285566406	FALSE
ENSMUSG00000123338.1	anchor	1.035306111629953	2.654492647157368	FALSE	0.16181286500881742	FALSE
ENSMUSG00000076581.2	anchor	1.0350256413379426	2.3310644035666814	FALSE	0.16187513767465955	FALSE
ENSMUSG00000028593.6	anchor	1.0349704106483388	0.22602906967222697	FALSE	0.16188740657668932	FALSE
ENSMUSG00000122729.1	anchor	1.0348551023503565	1.8222666080551897	FALSE	0.16191302750471723	FALSE
ENSMUSG00000058613.7	anchor	1.0344294074692093	-0.541289595921273	FALSE	0.16200769018227046	FALSE
ENSMUSG00000109927.2	anchor	1.033708054419609	0.667825243942152	FALSE	0.16216837033311207	FALSE
ENSMUSG00000099320.3	anchor	1.033608653204096	0.4740490369541529	FALSE	0.1621905385792938	FALSE
ENSMUSG00000055937.2	anchor	1.0335975056708482	1.876523834749669	FALSE	0.16219302508348057	FALSE
ENSMUSG00000031285.15	anchor	1.0332841804114037	2.001469190316541	FALSE	0.16226294704672017	FALSE
ENSMUSG00000128488.1	anchor	1.0330713167169354	1.4389302104308217	FALSE	0.16231048678485163	FALSE
ENSMUSG00000143420.1	anchor	1.0328733045193574	1.3235539921897863	FALSE	0.16235473648481985	FALSE
ENSMUSG00000099663.2	anchor	1.0325339970863263	-1.6689808528003651	FALSE	0.16243062150332696	FALSE
ENSMUSG00000138589.1	anchor	1.0325191478318	1.9640812135723071	FALSE	0.16243394422724158	FALSE
ENSMUSG00000045915.16	anchor	1.032515570740271	-1.10450418818428	FALSE	0.16243474467218974	FALSE
ENSMUSG00000097280.3	anchor	1.032478968054764	2.318080572732079	FALSE	0.16244293573237814	FALSE
ENSMUSG00000006311.9	anchor	1.0321229539818952	-0.9215794516332448	FALSE	0.16252265182668477	FALSE
ENSMUSG00000074939.4	anchor	1.0320627710581285	-0.9261145778131212	FALSE	0.1625361358321725	FALSE
ENSMUSG00000085253.4	anchor	1.0314271576396734	0.11331310848096598	FALSE	0.16267869165182047	FALSE
ENSMUSG00000022935.17	anchor	1.031426817386336	-1.8093813005109245	FALSE	0.16267876803577289	FALSE
ENSMUSG00000091083.5	anchor	1.0312691466143535	0.8788778251849664	FALSE	0.16271417203349117	FALSE
ENSMUSG00000122489.1	anchor	1.0312231896586015	2.5278819294018544	FALSE	0.16272449448866558	FALSE
ENSMUSG00000130168.1	anchor	1.0311485324361314	1.3027403579373444	FALSE	0.16274126633882424	FALSE
ENSMUSG00000134787.1	anchor	1.0307099189474538	1.6646314325929972	FALSE	0.16283987624648222	FALSE
ENSMUSG00000122223.1	anchor	1.0302433099582198	0.64646113765691815	FALSE	0.1629449206150904	FALSE
ENSMUSG00000031271.15	anchor	1.0299378876828729	0.8962682659005973	FALSE	0.16301375669681792	FALSE
ENSMUSG00000101641.2	anchor	1.0298019536202532	0.5431933976728784	FALSE	0.16304441352523066	FALSE
ENSMUSG00000060787.10	anchor	1.0296980330429102	3.2698165583183325	FALSE	0.16306785875922786	FALSE
ENSMUSG00000122945.1	anchor	1.0292218078620905	-1.2081304549127136	FALSE	0.1631753908790139	FALSE
ENSMUSG00000098897.2	anchor	1.0287303178155338	-0.00984789165925212	FALSE	0.1632865288915816	FALSE
ENSMUSG00000122377.1	anchor	1.0286418006453562	3.0064500722070684	FALSE	0.16330656199940152	FALSE
ENSMUSG00000099562.2	anchor	1.0285779218387818	0.6209886683700166	FALSE	0.1633210222430189	FALSE
ENSMUSG00000141418.1	anchor	1.028400738612227	2.145824736563077	FALSE	0.16336114552726805	FALSE
ENSMUSG00000124159.1	anchor	1.0274724410590603	0.4842386628492787	FALSE	0.16357170388601544	FALSE
ENSMUSG00000082795.2	anchor	1.026713974598525	2.063420032123695	FALSE	0.16374417148117626	FALSE
ENSMUSG00000062782.5	anchor	1.0266114560258974	1.3232070933732705	FALSE	0.16376751294896527	FALSE
ENSMUSG00000125073.1	anchor	1.026601833195272	1.3870297980198083	FALSE	0.16376970424323284	FALSE
